Trade Date,Index Value,Net Change,High,Low
7/14/16,"2,474.66385108052",10.70117864321,"2,483.35610141352","2,469.21119603115"
7/13/16,"2,463.96267243731",2.21100251690,"2,476.49210136898","2,460.98307212561"
7/12/16,"2,461.75166992041",41.68720683174,"2,464.27570412625","2,449.40905743476"
7/11/16,"2,420.06446308867",20.66184039345,"2,427.10882840528","2,410.76403357716"
7/8/16,"2,399.40262269522",47.62171829514,"2,400.90854972911","2,363.14809906947"
7/7/16,"2,351.78090440008",22.33107822740,"2,362.69814625549","2,338.44444989391"
7/6/16,"2,329.44982617268",12.24295262251,"2,332.05118051007","2,289.07487512641"
7/5/16,"2,317.20687355017",-33.11489740436,"2,334.22809271278","2,303.37171832360"
7/1/16,"2,350.32177095453",-16.98806902119,"2,362.39671152977","2,347.74788199124"
6/30/16,"2,367.30983997572",39.49157779513,"2,367.32967801975","2,326.41609808561"
6/29/16,"2,327.81826218059",53.78230654879,"2,334.02186714880","2,292.93351799821"
6/28/16,"2,274.03595563180",56.06363458447,"2,276.30769356456","2,248.72472395224"
6/27/16,"2,217.97232104733",-84.96848411094,"2,278.41609077220","2,206.18421006782"
6/24/16,"2,302.94080515827",-123.10765148805,"2,365.44205309286","2,301.39675133570"
6/23/16,"2,426.04845664632",57.40668646885,"2,426.05801207668","2,392.75155749905"
6/22/16,"2,368.64177017747",-7.84193156706,"2,390.48850786960","2,366.48279506310"
6/21/16,"2,376.48370174453",15.30932,"2,381.01","2,366.25"  
6/20/16,"2,361.17438806455",27.44484946063,"2,383.23915688260","2,359.15918743071"
6/17/16,"2,333.72953860392",-17.92856367956,"2,348.86210191646","2,322.19128309744"
6/16/16,"2,351.65810228348",7.12041753803,"2,354.06913966828","2,313.31495938186"
6/15/16,"2,344.53768474545",-2.99430633063,"2,357.26773901780","2,342.43025602876"
6/14/16,"2,347.53199107608",4.13002455397,"2,355.25614998107","2,328.47641267256"
6/13/16,"2,343.40196652211",-10.85024873615,"2,370.50586370483","2,341.44947634930"
6/10/16,"2,354.25221525826",-40.86037171848,"2,374.31772231844","2,347.99043974381"
6/9/16,"2,395.11258697674",-3.57654482097,"2,398.22746255116","2,378.95670513158"
6/8/16,"2,398.68913179771",1.98836795304,"2,402.83130028542","2,390.91526308537"
6/7/16,"2,396.70076384467",12.94941248938,"2,401.45942877749","2,389.70637056495"
6/6/16,"2,383.75135135529",-0.31232517106,"2,393.58883087416","2,378.82066106568"
6/3/16,"2,384.06367652635",-13.82062879605,"2,397.39571521681","2,371.66308873209"
6/2/16,"2,397.88430532240",4.25638600536,"2,397.88430532240","2,378.20901091081"
6/1/16,"2,393.62791931704",1.61983823251,"2,397.40711135417","2,374.50947173562"
5/31/16,"2,392.00808108453",9.29476331315,"2,393.52642083803","2,378.43273207845"
5/27/16,"2,382.71331777138",18.27999972854,"2,382.91526231026","2,361.82095707350"
5/26/16,"2,364.43331804284",9.84501584439,"2,367.10943047395","2,350.20522513764"
5/25/16,"2,354.58830219845",5.99199631083,"2,364.26654921111","2,347.91520325433"
5/24/16,"2,348.59630588762",59.98703255120,"2,350.20631115955","2,304.21419903024"
5/23/16,"2,288.60927333642",5.78328857273,"2,301.69451838870","2,287.83387499173"
5/20/16,"2,282.82598476369",46.58248808708,"2,285.86717899820","2,256.15922044152"
5/19/16,"2,236.24349667661",-10.47754662020,"2,251.28681006335","2,218.02301032268"
5/18/16,"2,246.72104329681",22.20026873644,"2,259.56748712731","2,217.91433292205"
5/17/16,"2,224.52077456037",-12.43994644706,"2,247.53076558680","2,219.05733956323"
5/16/16,"2,236.96072100743",33.98574455877,"2,248.38294879487","2,206.91400885315"
5/13/16,"2,202.97497644866",6.68129912546,"2,222.14939109598","2,198.44643584293"
5/12/16,"2,196.29367732320",-14.57766287763,"2,225.72413779290","2,177.81728945631"
5/11/16,"2,210.87134020083",-16.00471965060,"2,232.25261439041","2,210.69463703249"
5/10/16,"2,226.87605985143",29.93514955531,"2,227.29830338235","2,195.49978187452"
5/9/16,"2,196.94091029612",-0.89378100403,"2,207.77678088524","2,190.41497658145"
5/6/16,"2,197.83469130015",7.05632118794,"2,197.94198461270","2,170.68893038741"
5/5/16,"2,190.77837011221",0.71160477154,"2,208.03730005540","2,188.47193001912"
5/4/16,"2,190.06676534067",-17.27840074443,"2,203.61394231021","2,183.36791870025"
5/3/16,"2,207.34516608510",-28.08403912636,"2,218.35810211655","2,199.09841266772"
5/2/16,"2,235.42920521146",4.30191818200,"2,237.78541122941","2,216.03971290750"
4/29/16,"2,231.12728702946",-48.30446932666,"2,263.47842431491","2,215.20554928337"
4/28/16,"2,279.43175635612",-43.70595072845,"2,330.97464203013","2,275.17760682150"
4/27/16,"2,323.13770708457",9.93894975321,"2,326.28762298562","2,291.46220663856"
4/26/16,"2,313.19875733136",19.46517360705,"2,324.92093115322","2,304.94192646843"
4/25/16,"2,293.73358372431",-0.55592168798,"2,298.30352554209","2,282.67863183405"
4/22/16,"2,294.28950541229",-16.10127554259,"2,312.13645582850","2,278.26036924288"
4/21/16,"2,310.39078095488",-4.89365557371,"2,326.20587443140","2,306.98361459261"
4/20/16,"2,315.28443652859",12.37789816705,"2,325.64274798396","2,294.77977721070"
4/19/16,"2,302.90653836154",-16.36090901616,"2,326.23258139388","2,288.52533165780"
4/18/16,"2,319.26744737770",12.20049602629,"2,320.93623615133","2,293.33364779062"
4/15/16,"2,307.06695135141",-16.47811968132,"2,320.46632409087","2,303.52600785957"
4/14/16,"2,323.54507103273",-24.13795224539,"2,329.90062496760","2,310.39963463434"
4/13/16,"2,347.68302327812",43.11925574945,"2,350.08704539634","2,318.57838960910"
4/12/16,"2,304.56376752867",-0.76068610857,"2,310.45851182015","2,278.30019951981"
4/11/16,"2,305.32445363724",-3.46368360157,"2,341.18262731041","2,304.95957658442"
4/8/16,"2,308.78813723881",5.88922074680,"2,331.43314024554","2,301.04870541723"
4/7/16,"2,302.89891649201",-36.20118136589,"2,327.29136992193","2,294.15222555274"
4/6/16,"2,339.10009785790",28.40749419529,"2,339.46461220849","2,299.11476145787"
4/5/16,"2,310.69260366261",-27.75434476880,"2,324.97361353875","2,307.48738156367"
4/4/16,"2,338.44694843141",-14.55102173968,"2,355.23708765184","2,333.77387301496"
4/1/16,"2,352.99797017109",10.90764912244,"2,353.39562651347","2,315.14349078529"
3/31/16,"2,342.09032104865",4.23442688845,"2,349.47953112266","2,331.33643005695"
3/30/16,"2,337.85589416020",13.43583667613,"2,350.82412414525","2,330.36399092565"
3/29/16,"2,324.42005748407",29.82096688537,"2,328.58401033563","2,281.16451324681"
3/28/16,"2,294.59909059870",-3.24877855674,"2,304.51930281971","2,287.57777421246"
3/24/16,"2,297.84786915544",-4.47814858089,"2,297.91135590815","2,275.28240850856"
3/23/16,"2,302.32601773633",-36.09543950136,"2,336.00056465313","2,298.45887601719"
3/22/16,"2,338.42145723769",8.09106177210,"2,345.38208758787","2,316.80018311127"
3/21/16,"2,330.33039546559",6.48671875178,"2,331.01416212701","2,312.09120243678"
3/18/16,"2,323.84367671381",26.65112736838,"2,324.57517463237","2,305.09168816654"
3/17/16,"2,297.19254934543",12.40639798729,"2,303.08114801347","2,276.91642988187"
3/16/16,"2,284.78615135814",24.20197861092,"2,287.69105145131","2,250.95692501407"
3/15/16,"2,260.58417274722",-8.51567066882,"2,263.41725815674","2,246.50134451117"
3/14/16,"2,269.09984341604",-8.26688059617,"2,275.68434516878","2,264.13763200054"
3/11/16,"2,277.36672401221",45.53575515360,"2,277.58780751033","2,252.04015063971"
3/10/16,"2,231.83096885861",1.55907508316,"2,258.06292102086","2,198.31717338461"
3/9/16,"2,230.27189377545",24.17494618463,"2,234.47892150721","2,209.85638818247"
3/8/16,"2,206.09694759082",-42.10324608648,"2,232.85494889780","2,203.87386781521"
3/7/16,"2,248.20019367730",7.39700560781,"2,259.57327685844","2,222.55143111043"
3/4/16,"2,240.80318806949",12.45734560657,"2,255.83079710983","2,220.67285242780"
3/3/16,"2,228.34584246292",1.21002143912,"2,229.80412946332","2,207.80792880631"
3/2/16,"2,227.13582102380",6.62908189742,"2,227.76675179495","2,211.66752896043"
3/1/16,"2,220.50673912638",67.48353911770,"2,220.50673912638","2,166.15728281145"
2/29/16,"2,153.02320000868",-12.34146817128,"2,182.98186428598","2,152.79799835398"
2/26/16,"2,165.36466817996",7.81695765987,"2,180.46844430570","2,159.13253386741"
2/25/16,"2,157.54771052009",22.60307871293,"2,157.60093782370","2,116.22070855025"
2/24/16,"2,134.94463180716",24.35526533592,"2,137.53217205678","2,071.32088940187"
2/23/16,"2,110.58936647124",-42.99420449104,"2,142.09999358704","2,108.22375817459"
2/22/16,"2,153.58357096228",33.29605307466,"2,160.20069435376","2,143.82412567851"
2/19/16,"2,120.28751788762",11.97498277083,"2,127.02962002409","2,098.85688842762"
2/18/16,"2,108.31253511679",-7.92633240963,"2,129.17198744991","2,103.92976579648"
2/17/16,"2,116.23886752642",45.19520744579,"2,119.46746887643","2,077.08453064673"
2/16/16,"2,071.04366008063",58.16801860970,"2,074.75612027304","2,038.71497302032"
2/12/16,"2,012.87564147093",42.55373928905,"2,014.20321638413","1,967.64434547265"
2/11/16,"1,970.32190218188",-6.67563941172,"1,982.65442479665","1,942.62333495359"
2/10/16,"1,976.99754159360",16.76400378703,"2,017.29218564899","1,975.29075736282"
2/9/16,"1,960.23353780657",-19.48657811237,"2,003.00850579721","1,945.93504494198"
2/8/16,"1,979.72011591894",-57.45026260831,"1,999.91535453384","1,945.09594342247"
2/5/16,"2,037.17037852725",-74.27280118867,"2,104.39848393323","2,029.79439686764"
2/4/16,"2,111.44317971592",19.42528095428,"2,129.88616341658","2,083.19229234260"
2/3/16,"2,092.01789876164",11.52539122418,"2,104.24639357493","2,050.22640619685"
2/2/16,"2,080.49250753746",-64.95178825875,"2,124.28148288048","2,072.44434354658"
2/1/16,"2,145.44429579621",7.86873680995,"2,154.13301228039","2,114.56703740599"
1/29/16,"2,137.57555898626",84.12812762533,"2,137.57555898626","2,081.01577555924"
1/28/16,"2,053.44743136093",16.63616896948,"2,073.30247077027","2,036.49965287220"
1/27/16,"2,036.81126239145",-36.67519026057,"2,081.97992990465","2,027.49309458899"
1/26/16,"2,073.48645265202",28.84248981323,"2,083.78414283056","2,042.17872077594"
1/25/16,"2,044.64396283879",-38.31503648200,"2,079.55061078672","2,041.39209122205"
1/22/16,"2,082.95899932079",43.87492997759,"2,089.14529667939","2,066.42399373644"
1/21/16,"2,039.08406934320",9.26985961105,"2,071.44920112408","2,018.05060105882"
1/20/16,"2,029.81420973215",-2.84327189408,"2,048.74012519001","1,966.26500230594"
1/19/16,"2,032.65748162623",-6.75286686505,"2,075.62905527192","2,013.40537592094"
1/15/16,"2,039.41034849128",-79.68653007823,"2,061.22346666129","2,008.57994970013"
1/14/16,"2,119.09687856951",40.74625236315,"2,131.35932241534","2,054.42334611156"
1/13/16,"2,078.35062620636",-67.35334887771,"2,164.99397526162","2,073.68165298045"
1/12/16,"2,145.70397508407",26.62596937355,"2,158.48896793420","2,116.84607653012"
1/11/16,"2,119.07800571052",-4.59077593027,"2,144.11619571143","2,092.17760221249"
1/8/16,"2,123.66878164079",-29.95114660481,"2,171.76645947734","2,121.31017470030"
1/7/16,"2,153.61992824560",-69.53232565554,"2,202.63651016984","2,150.50709858384"
1/6/16,"2,223.15225390114",-47.86694232447,"2,241.86109860328","2,207.39078548773"
1/5/16,"2,271.01919622561",-6.93865490982,"2,290.45044326631","2,265.83007798076"
1/4/16,"2,277.95785113543",-34.51584406963,"2,278.19936616970","2,245.57564934163"
12/31/15,"2,312.47369520506",-33.22357696769,"2,338.45794325111","2,312.29858500682"
12/30/15,"2,345.69727217275",-19.95073301900,"2,366.52291247297","2,345.30888598988"
12/29/15,"2,365.64800519175",30.26396321378,"2,372.21207602850","2,346.35650091186"
12/28/15,"2,335.38404197797",-3.78131492990,"2,335.62603465978","2,310.28883911231"
12/24/15,"2,339.16535690787",2.71181313485,"2,347.07727449383","2,336.29952160236"
12/23/15,"2,336.45354377302",17.17652122285,"2,338.60765998523","2,322.59618053215"
12/22/15,"2,319.27702255017",13.98880104645,"2,321.60289371107","2,296.25184218648"
12/21/15,"2,305.28822150372",30.80620366315,"2,305.60158646820","2,285.89614868525"
12/18/15,"2,274.48201784057",-38.42693351168,"2,309.66998135358","2,273.77721663641"
12/17/15,"2,312.90895135225",-39.34027790259,"2,364.90402119779","2,312.50459592598"
12/16/15,"2,352.24922925484",24.46005959259,"2,355.93739736945","2,318.42647101589"
12/15/15,"2,327.78916966225",30.39704161735,"2,344.41009514274","2,311.51543948290"
12/14/15,"2,297.39212804490",-5.28205748182,"2,310.18679669212","2,272.21618499481"
12/11/15,"2,302.67418552672",-49.75431728818,"2,328.11657790483","2,300.55085985087"
12/10/15,"2,352.42850281490",9.43331256505,"2,368.29712813605","2,341.07061761240"
12/9/15,"2,342.99519024985",-36.58325509390,"2,382.57633826453","2,331.07229825955"
12/8/15,"2,379.57844534375",-0.93540928781,"2,387.49072790111","2,350.97326687562"
12/7/15,"2,380.51385463156",-18.43779330286,"2,394.52986493570","2,373.93523854117"
12/4/15,"2,398.95164793442",43.82980705129,"2,403.59792304294","2,352.35168720967"
12/3/15,"2,355.12184088313",-28.48531750053,"2,402.68247593074","2,343.89560426707"
12/2/15,"2,383.60715838366",-17.86761918069,"2,412.17029662592","2,379.96654986878"
12/1/15,"2,401.47477756435",28.13357783469,"2,401.51376581467","2,378.15958062740"
11/30/15,"2,373.34119972966",19.72240359141,"2,374.69445423657","2,355.97581592327"
11/27/15,"2,353.61879613825",9.19907550993,"2,357.75559914402","2,344.87596270090"
11/25/15,"2,344.41972062832",-2.34320942658,"2,355.29407561174","2,339.54301169852"
11/24/15,"2,346.76293005490",14.00425241077,"2,351.25529380704","2,317.18948314285"
11/23/15,"2,332.75867764413",-12.57138470510,"2,349.51915358028","2,327.26974605323"
11/20/15,"2,345.33006234923",9.48874950566,"2,351.17704405505","2,339.56504313626"
11/19/15,"2,335.84131284357",5.14377760478,"2,347.27724227775","2,328.27011041420"
11/18/15,"2,330.69753523879",25.61687841947,"2,332.24838253347","2,299.84169832390"
11/17/15,"2,305.08065681932",3.96854883527,"2,323.74175508086","2,296.43690149022"
11/16/15,"2,301.11210798405",30.74057079016,"2,301.78064305711","2,270.52688954361"
11/13/15,"2,270.37153719389",-39.71874017797,"2,306.89713976382","2,269.20743119940"
11/12/15,"2,310.09027737186",-26.37928018499,"2,340.79835705673","2,309.64849804397"
11/11/15,"2,336.46955755685",-5.90583808201,"2,355.67280275943","2,333.67130689897"
11/10/15,"2,342.37539563886",-20.12224388199,"2,348.06789231449","2,331.46038861427"
11/9/15,"2,362.49763952085",-27.20510318520,"2,378.26029070711","2,351.17316091002"
11/6/15,"2,389.70274270605",28.17736207781,"2,389.70274270605","2,362.61887636408"
11/5/15,"2,361.52538062824",-9.99743655577,"2,382.58405248224","2,352.28632901232"
11/4/15,"2,371.52281718401",-2.96731352195,"2,375.27664970280","2,359.24792793147"
11/3/15,"2,374.49013070596",8.03672300219,"2,383.63389263118","2,359.58560449396"
11/2/15,"2,366.45340770377",19.79478426334,"2,368.25375304942","2,347.93152820278"
10/30/15,"2,346.65862344043",13.81523971577,"2,353.98894278342","2,338.13896673241"
10/29/15,"2,332.84338372466",-41.70951077378,"2,345.33922459681","2,329.70464734600"
10/28/15,"2,374.55289449844",19.04338824196,"2,374.55289449844","2,343.90553690182"
10/27/15,"2,355.50950625648",1.89976054759,"2,362.25795827098","2,349.43180863145"
10/26/15,"2,353.60974570889",-16.82684076155,"2,370.78718812333","2,346.25536153510"
10/23/15,"2,370.43658647044",35.01363991721,"2,376.79937842640","2,350.65261594778"
10/22/15,"2,335.42294655323",66.09348251832,"2,337.98400635144","2,299.92175580260"
10/21/15,"2,269.32946403491",-9.58628979076,"2,306.19740477872","2,268.04051046253"
10/20/15,"2,278.91575382567",-8.74852477596,"2,288.38112367487","2,269.92917373508"
10/19/15,"2,287.66427860163",4.45194073307,"2,291.94685791131","2,274.60598141653"
10/16/15,"2,283.21233786856",5.85266826626,"2,283.41865866008","2,264.03045754587"
10/15/15,"2,277.35966960230",10.74880540879,"2,282.54619074219","2,255.39354056116"
10/14/15,"2,266.61086419351",30.40134229173,"2,280.27882902665","2,240.55017156097"
10/13/15,"2,236.20952190178",-20.27682835853,"2,258.67488598957","2,234.72543139064"
10/12/15,"2,256.48635026031",3.16389973583,"2,258.11276645357","2,243.21469119919"
10/9/15,"2,253.32245052448",7.27543471148,"2,255.17335942334","2,237.89681803579"
10/8/15,"2,246.04701581300",16.17613192817,"2,249.13846396199","2,212.88787147035"
10/7/15,"2,229.87088388483",17.37615707126,"2,238.42451250728","2,194.69665373515"
10/6/15,"2,212.49472681357",6.28878454326,"2,216.22633368574","2,188.00699985272"
10/5/15,"2,206.20594227031",43.64255145127,"2,214.50786507192","2,173.76029752956"
10/2/15,"2,162.56339081904",41.24049631821,"2,162.59854330039","2,093.12617161379"
10/1/15,"2,121.32289450083",-13.48732602609,"2,137.08348556177","2,090.91039185148"
9/30/15,"2,134.81022052692",64.11072408134,"2,136.42633989133","2,103.09331611606"
9/29/15,"2,070.69949644558",2.81137889263,"2,095.15901870895","2,056.48545821626"
9/28/15,"2,067.88811755295",-50.51606909751,"2,114.76309987328","2,067.17786311319"
9/25/15,"2,118.40418665046",-1.39729609672,"2,149.38823601760","2,103.22406198655"
9/24/15,"2,119.80148274718",-2.32511378236,"2,130.96426684779","2,081.41402347300"
9/23/15,"2,122.12659652954",-8.96144837357,"2,141.62823719331","2,116.33958918160"
9/22/15,"2,131.08804490311",-42.26939994753,"2,141.91762034596","2,119.07484508192"
9/21/15,"2,173.35744485064",6.88738159205,"2,191.55782573877","2,158.68872479288"
9/18/15,"2,166.47006325859",-34.49892986012,"2,194.35392403831","2,160.16196937318"
9/17/15,"2,200.96899311871",-15.67350674791,"2,234.44639231212","2,197.22138482764"
9/16/15,"2,216.64249986662",13.56692014476,"2,219.14720892398","2,195.25534416669"
9/15/15,"2,203.07557972186",24.60665108932,"2,209.54103772128","2,181.24957192500"
9/14/15,"2,178.46892863254",-2.71925427062,"2,188.43356707242","2,171.66293303946"
9/11/15,"2,181.18818290316",5.71310338526,"2,181.18818290316","2,155.94464604679"
9/10/15,"2,175.47507951790",13.89504528356,"2,193.16521452616","2,147.60501878283"
9/9/15,"2,161.58003423434",-29.55544630291,"2,218.13574729808","2,156.63633250533"
9/8/15,"2,191.13548053725",73.03752324943,"2,192.84106131606","2,163.70818145706"
9/4/15,"2,118.09795728782",-34.69451198120,"2,138.59268323953","2,109.84355293468"
9/3/15,"2,152.79246926902",7.56862244394,"2,179.88704387522","2,146.80973528972"
9/2/15,"2,145.22384682508",42.55915764456,"2,145.29445728345","2,106.18103649974"
9/1/15,"2,102.66468918052",-65.48627747111,"2,144.79874649242","2,091.59961517555"
8/31/15,"2,168.15096665163",-13.57165665509,"2,186.25363306676","2,152.69402072436"
8/28/15,"2,181.72262330672",2.96868559847,"2,187.83191194748","2,165.94239318039"
8/27/15,"2,178.75393770825",62.56295515825,"2,183.28179157783","2,135.98736365969"
8/26/15,"2,116.19098255000",93.07445846754,"2,119.59702728835","2,040.19958119753"
8/25/15,"2,023.11652408246",-27.30066810468,"2,118.34122250588","2,023.11255952898"
8/24/15,"2,050.41719218714",-71.94965829955,"2,126.96671524979","1,953.85070367816"
8/21/15,"2,122.36685048669",-68.86884035395,"2,188.52086679478","2,122.36685048669"
8/20/15,"2,191.23569084064",-67.49792493381,"2,241.35558051839","2,191.23569084064"
8/19/15,"2,258.73361577445",-22.52350682530,"2,282.13301891445","2,247.59841786960"
8/18/15,"2,281.25712259975",-24.23500296629,"2,300.05440404903","2,277.99574065516"
8/17/15,"2,305.49212556604",16.83296512199,"2,306.19922085020","2,269.51528423019"
8/14/15,"2,288.65916044405",4.76714954437,"2,292.89516153290","2,274.73365472532"
8/13/15,"2,283.89201089968",-12.98194228806,"2,303.90457860880","2,283.20793833190"
8/12/15,"2,296.87395318774",4.18838282973,"2,305.17958142514","2,250.56236562125"
8/11/15,"2,292.68557035801",-42.24149640664,"2,316.60703035939","2,281.57153041919"
8/10/15,"2,334.92706676465",41.54834974656,"2,337.79688565637","2,309.23258577815"
8/7/15,"2,293.37871701809",7.90821137289,"2,295.73272489683","2,277.06640121506"
8/6/15,"2,285.47050564520",-28.37353659411,"2,319.00779990348","2,277.79573680208"
8/5/15,"2,313.84404223931",25.04710068382,"2,326.25513888766","2,301.66743660411"
8/4/15,"2,288.79694155549",-8.30225396599,"2,299.97081340092","2,278.55257224473"
8/3/15,"2,297.09919552148",-1.69537192910,"2,304.04375385525","2,282.40237291986"
7/31/15,"2,298.79456745058",-13.38309661340,"2,316.13982909680","2,296.43817907585"
7/30/15,"2,312.17766406398",17.00244321840,"2,318.32200494306","2,287.63425760706"
7/29/15,"2,295.17522084558",15.23989008479,"2,298.15037610104","2,267.00299263901"
7/28/15,"2,279.93533076079",22.47007697987,"2,286.13185990977","2,238.23121389782"
7/27/15,"2,257.46525378092",-23.16711403279,"2,273.09413087314","2,252.02498510173"
7/24/15,"2,280.63236781371",-30.97162025572,"2,317.95765511553","2,276.12610656110"
7/23/15,"2,311.60398806943",16.99390860924,"2,334.97615530114","2,302.79603362435"
7/22/15,"2,294.61007946019",-22.86263111945,"2,299.56252638035","2,282.69203415267"
7/21/15,"2,317.47271057964",3.42626729612,"2,328.11652462285","2,312.89637679953"
7/20/15,"2,314.04644328352",-7.64176543153,"2,325.43012380957","2,312.42530920943"
7/17/15,"2,321.68820871505",12.16802376150,"2,322.86163338221","2,310.05197071848"
7/16/15,"2,309.52018495355",6.45559578847,"2,309.54745755494","2,295.33823433779"
7/15/15,"2,303.06458916508",-8.96601612324,"2,313.36830568861","2,296.40686305533"
7/14/15,"2,312.03060528832",17.99266434415,"2,318.58594470958","2,302.06417884941"
7/13/15,"2,294.03794094417",27.82367157136,"2,298.12852350478","2,275.06855202205"
7/10/15,"2,266.21426937281",24.99262010764,"2,273.52998271158","2,254.07693307777"
7/9/15,"2,241.22164926517",-8.71997641314,"2,286.32195874276","2,241.22164926517"
7/8/15,"2,249.94162567831",-39.75786894494,"2,272.43591230909","2,246.24920116937"
7/7/15,"2,289.69949462325",3.37554265629,"2,294.74699513263","2,235.37772264043"
7/6/15,"2,286.32395196696",-24.94110492170,"2,308.31315569692","2,277.42845516597"
7/2/15,"2,311.26505688866",3.66259661616,"2,315.02480528465","2,301.73733134287"
7/1/15,"2,307.60246027250",8.81671078025,"2,324.91317360461","2,300.25872436079"
6/30/15,"2,298.78574949225",-0.68490523677,"2,316.86311000329","2,294.36959681820"
6/29/15,"2,299.47065472902",-56.42410364214,"2,339.88884153461","2,298.11821957286"
6/26/15,"2,355.89475837116",-38.93393250960,"2,381.66268174802","2,347.52608850180"
6/25/15,"2,394.82869088076",-8.31712644010,"2,411.49005430244","2,390.64297475425"
6/24/15,"2,403.14581732086",-20.20874405334,"2,422.38026168031","2,401.63006414357"
6/23/15,"2,423.35456137420",-7.74185501881,"2,436.28131692762","2,417.69614457672"
6/22/15,"2,431.09641639301",16.32248615710,"2,434.60081374292","2,421.82962232750"
6/19/15,"2,414.77393023591",-13.26388934294,"2,431.54966786599","2,410.02234524920"
6/18/15,"2,428.03781957885",28.94750718133,"2,434.14660144208","2,406.28378161916"
6/17/15,"2,399.09031239752",4.32702665960,"2,407.51205148032","2,387.08167926506"
6/16/15,"2,394.76328573792",9.63772691028,"2,398.19661353943","2,379.17198330156"
6/15/15,"2,385.12555882764",-15.33886831120,"2,387.47393936421","2,366.26170460024"
6/12/15,"2,400.46442713884",-18.61495924602,"2,413.10374405650","2,397.86093234605"
6/11/15,"2,419.07938638486",0.56328575469,"2,430.86543659124","2,417.31030786633"
6/10/15,"2,418.51610063017",33.73031421268,"2,424.32077351629","2,393.73805935611"
6/9/15,"2,384.78578641749",-6.32076566376,"2,391.07541063844","2,368.23087237282"
6/8/15,"2,391.10655208125",-35.32267858584,"2,426.01774406687","2,386.96664338273"
6/5/15,"2,426.42923066709",1.57680367818,"2,431.98770008763","2,407.38631179884"
6/4/15,"2,424.85242698891",-21.66256308860,"2,445.04629169480","2,419.29860526418"
6/3/15,"2,446.51499007751",-1.70477675049,"2,463.68247710019","2,444.85195751111"
6/2/15,"2,448.21976682800",-11.90239190245,"2,460.15368836438","2,440.46399248388"
6/1/15,"2,460.12215873045",10.75400394923,"2,466.67035602796","2,444.00753736178"
5/29/15,"2,449.36815478122",-9.31296390606,"2,468.14876416422","2,443.32961280479"
5/28/15,"2,458.68111868728",2.45250288539,"2,467.47555568183","2,450.48054445021"
5/27/15,"2,456.22861580189",57.22048295102,"2,461.40225538715","2,400.80022452174"
5/26/15,"2,399.00813285087",-28.44614696358,"2,421.10527166701","2,389.30933460392"
5/22/15,"2,427.45427981445",6.04257212267,"2,435.44772977061","2,420.61749905350"
5/21/15,"2,421.41170769178",5.02907150986,"2,425.71062534230","2,402.22060649010"
5/20/15,"2,416.38263618192",3.56577468533,"2,432.42146502277","2,411.38839919889"
5/19/15,"2,412.81686149659",-12.54449607521,"2,433.34829133501","2,410.76963178572"
5/18/15,"2,425.36135757180",13.09923885433,"2,427.93728583883","2,407.38942596071"
5/15/15,"2,412.26211871747",-7.96314089131,"2,429.91335774269","2,409.31007211223"
5/14/15,"2,420.22525960878",34.43630000641,"2,423.01230366912","2,401.33668928087"
5/13/15,"2,385.78895960237",12.87072178999,"2,396.34335962045","2,377.73480152017"
5/12/15,"2,372.91823781238",-14.77712097648,"2,384.39001475645","2,356.91138712157"
5/11/15,"2,387.69535878886",-6.53281124198,"2,397.73483734454","2,386.71748680536"
5/8/15,"2,394.22817003084",20.53894935305,"2,400.76483413342","2,385.90826928911"
5/7/15,"2,373.68922067779",17.40015400970,"2,378.52746523978","2,359.33398675108"
5/6/15,"2,356.28906666809",-12.21525962103,"2,380.91539559383","2,341.28631026612"
5/5/15,"2,368.50432628912",-42.34680326818,"2,400.29512901520","2,364.57132663997"
5/4/15,"2,410.85112955730",1.01062051303,"2,420.54629672829","2,409.08746417046"
5/1/15,"2,409.84050904427",39.62489454095,"2,412.31378948013","2,386.59127252337"
4/30/15,"2,370.21561450332",-28.62937650838,"2,395.69611037871","2,358.60115042484"
4/29/15,"2,398.84499101170",-15.33238669801,"2,408.20328428051","2,381.18000043637"
4/28/15,"2,414.17737770971",5.63000181651,"2,420.24521209274","2,390.21764566311"
4/27/15,"2,408.54737589320",-1.04912927461,"2,426.57380325413","2,404.11423612820"
4/24/15,"2,409.59650516781",-9.06451374608,"2,423.68884323354","2,403.56227271301"
4/23/15,"2,418.66101891389",-8.54355225372,"2,430.16816458140","2,402.80805939914"
4/22/15,"2,427.20457116761",19.46351639723,"2,429.52737758451","2,401.91413963989"
4/21/15,"2,407.74105477038",13.28031166466,"2,425.02103262482","2,402.14427838421"
4/20/15,"2,394.46074310572",28.21187058996,"2,400.74389444984","2,377.89582960303"
4/17/15,"2,366.24887251576",-32.13053398067,"2,379.41360192267","2,359.18596127649"
4/16/15,"2,398.37940649643",-7.99509785849,"2,401.01639441310","2,388.69743103576"
4/15/15,"2,406.37450435492",25.96788196477,"2,413.51639974759","2,389.70850155045"
4/14/15,"2,380.40662239015",-7.71142862435,"2,391.65177054265","2,368.56657686513"
4/13/15,"2,388.11805101450",-17.06734581646,"2,413.43434497775","2,387.11939739050"
4/10/15,"2,405.18539683096",11.73060699915,"2,405.43197449767","2,386.77564320445"
4/9/15,"2,393.45478983181",20.48067452970,"2,394.71583426235","2,364.14291072997"
4/8/15,"2,372.97411530211",18.92881270751,"2,377.76048279555","2,353.19338812311"
