# NetChange_NDXT, High_NDXT, Low_NDXT, Close/Last_GOOGL, Open_GOOGL, Low_GOOGL, Close/Last_AAPL, Open_AAPL, Low_AAPL
-1.124010842806474528e+02,7.474642585019950639e+04,7.529987148977397737e+01,8.169305312266317287e-01,-3.881656774383088759e-01,2.612030144373136409e-01,-4.550406458029954138e-01,-3.881656774383088759e-01,-2.049865912036352711e-02
-3.640555113203582493e+01,3.415207169721707760e+04,2.183129978793022019e+01,1.710840937108770277e+00,1.527769155063964490e+00,9.101561317232267356e-01,9.296177676867785067e-01,1.527769155063964490e+00,7.421474440099018466e-02
1.149595408443544358e+02,-2.663731844026495673e+04,6.223058857601336058e+01,-2.859606922657178529e-01,-1.533269208189835808e-01,4.796659139192342991e-01,5.600746861394725329e-01,-1.533269208189835808e-01,1.601265753003303871e+00
-1.595131366323074076e+02,-7.673551869998051552e+04,-6.873791644743596407e+01,-2.857889991758213455e+00,4.501874399880307465e+00,-1.687556029183838291e+00,2.861387328249179518e+00,4.501874399880307465e+00,1.225266139093434958e+00
-4.560717138176872965e+01,-9.708756427251661080e+04,1.425720010137711142e+02,2.015666797858699510e+00,-1.460349119476063606e+00,1.883782263647361788e+00,7.264753892658859513e-02,-1.460349119476063606e+00,3.890404709248969084e-01
3.948550664634704077e+01,-7.544687560696399305e+04,3.068824003756162710e+00,1.599426628869480282e+00,-1.659989063044861268e+00,4.130500473943357065e-01,-2.442967682020082520e+00,-1.659989063044861268e+00,-1.407288130895096856e+00
8.856203525325706494e+01,-2.441893398661826359e+04,-4.372775276480024331e+01,-2.153857632627477869e+00,2.493728934051944179e-01,-1.918968573550330348e+00,2.315966262281392574e-01,2.493728934051944179e-01,6.791453358380863392e-01
2.941113847101918566e+01,3.473246563375232654e+04,-1.246550701182468401e+02,1.814931724032078364e-01,-1.588886742099930416e+00,-1.450468484872828867e+00,-7.155322034006417198e-01,-1.588886742099930416e+00,-1.789817592538184954e+00
2.172810321936804883e+02,7.410658215208452020e+04,-1.776042766311866217e+02,-1.292026009189811475e+00,-3.063675407507560067e+00,-8.140149769883748831e-01,-1.082298682572144344e+00,-3.063675407507560067e+00,-2.557453844710693147e+00
-2.977058632648862613e+01,7.561778366683502099e+04,1.276481790337675193e+01,-3.517864574557904689e+00,-4.119955583291243784e-01,-8.709093782848071896e-01,-2.459772714177404396e+00,-4.119955583291243784e-01,-5.848689633536992005e-01
9.628575543728864261e+01,3.966874523258848058e+04,1.705165167080576794e+01,3.266821302231619484e-01,-2.292195101826024484e+00,-1.017164244782776450e+00,-8.674080059393247666e-01,-2.292195101826024484e+00,-2.094824886893093208e+00
-1.984978259024382510e+02,-1.959802129571425030e+04,-5.117913181405128853e+01,-1.713675559179506536e+00,1.312260691153483094e+00,-5.459511667470167140e-01,-5.614300710188331323e-01,1.312260691153483094e+00,2.206910787288904885e-01
4.538296093142003684e+01,-7.289788914333337743e+04,1.789241372986780334e+02,1.592365100924808985e+00,-1.432943539287691692e+00,-5.657588729374651848e-01,5.707927445046721004e-01,-1.432943539287691692e+00,-1.526855085037652771e-01
3.114873367258897474e+01,-9.941703685284618405e+04,-4.002578107399949658e+01,-3.352874007024809089e+00,6.521036533637243338e-01,-1.560027368760444233e+00,-1.283042849966932408e+00,6.521036533637243338e-01,-6.026173556998060121e-01
9.715878850740571693e+01,-8.383097081596068165e+04,-1.771840954797999075e+02,1.783026667732769965e-01,-2.659686726178676963e+00,-2.148569877559793895e-01,-7.615936486238581438e-01,-2.659686726178676963e+00,-2.188585377321089709e+00
3.785938088695149162e+01,-3.671534541740446002e+04,9.713215140595821140e+00,-1.452517125161108424e+00,3.815147817495528670e+00,-9.220289416317370979e-01,1.016440335656938032e+00,3.815147817495528670e+00,1.872967224330182034e+00
-1.048751422738601065e+02,2.370368223121471965e+04,-5.865698171226540580e+00,-2.620868676754440685e+00,2.031182567751329771e+00,-1.687101094730195427e+00,1.926463919355569487e+00,2.031182567751329771e+00,1.932133311987371371e+00
-1.675047363947463097e+01,6.745783516648359364e+04,6.765398387552431814e+01,2.701209867643001417e+00,-7.643329018480358172e-01,1.774839983331759186e+00,1.629078031551244976e+00,-7.643329018480358172e-01,1.896038560358476843e+00
8.451404554746736153e+01,7.632024215711314173e+04,3.789119851697341801e+01,1.695998706993577798e-01,5.312521114978210335e-01,7.395552670883205337e-01,5.529351600574727854e-02,5.312521114978210335e-01,-4.873115442552489185e-02
-1.851308755771419214e+02,4.543165499444830493e+04,-6.241084542056523787e+01,3.408879013478269826e-01,-1.086469130845841846e-01,3.901210656211446803e-01,-7.789901866768786931e-01,-1.086469130845841846e-01,2.071140789590515396e-01
-1.240612727372404152e+02,-1.133014430186203026e+04,1.724924138608275825e+02,3.013241404992697881e+00,5.114451988442567654e+00,2.942429883412103209e+00,3.467863078898744789e+00,5.114451988442567654e+00,1.720644694971525723e+00
-6.123635705936396079e+01,-6.740411079800975858e+04,8.439163905431996682e+00,3.498008643290717146e+00,-2.059395276442984368e+00,3.262360709883381560e+00,-4.144464267353100695e-01,-2.059395276442984368e+00,1.739412021684984211e+00
3.430813886211952735e+01,-9.940375648950262985e+04,4.309282044670271716e+01,4.965540833302100054e-01,-1.041021995313883508e+00,-2.049870377823026502e-02,-1.253223921572441668e-01,-1.041021995313883508e+00,-1.104001177984912374e+00
-2.164364071874352362e+02,-8.995314786668842135e+04,2.300575373162791948e+01,-5.380162880567525008e-01,-1.188419121683637059e-01,-9.248208996490347999e-02,-2.899417090599683888e+00,-1.188419121683637059e-01,-2.309629206731329987e+00
3.816021558776049005e+01,-4.681313156391064695e+04,1.550541480603305899e+02,1.557829024730438050e+00,-2.323079765634986416e+00,4.300209187834980185e-02,-3.186857489680505751e-03,-2.323079765634986416e+00,-2.045465975934348535e-01
3.342292313461963715e+01,1.396039384309054003e+04,-2.088326645791312330e+00,-1.087442454103495493e+00,2.735756694657879962e+00,-1.430421969565202289e+00,1.133871139782456794e+00,2.735756694657879962e+00,3.300391781099563104e-01
-1.300338503321978578e+02,6.164926992987321137e+04,2.110873425291174499e+01,-6.774305645779179486e-01,2.449305994093634808e+00,1.264939830332565407e+00,2.607841398003472477e+00,2.449305994093634808e+00,5.553763231727089078e-01
6.589413818516354127e+01,7.743732283948546683e+04,1.951557360077822523e+01,7.891909636287834928e-01,8.238929568568096329e-01,2.704794976111202232e-02,-1.108824900753688780e-01,8.238929568568096329e-01,2.683773064570999622e+00
-9.308585715175055952e+00,5.203438077547035209e+04,6.985440726824890589e+00,-1.472521063385954676e+00,-1.757574644310778922e+00,-7.576203571471467058e-01,1.259525124488334313e-01,-1.757574644310778922e+00,4.770604364543089559e-01
-1.116870210000187313e+02,-1.826634422471979633e+03,-6.908166667669866001e+01,-9.602015920909536817e-01,-2.848048668077751699e+00,-1.929932319291907561e+00,-2.012127384778125361e+00,-2.848048668077751699e+00,-4.202045527753938359e+00
-2.562088600132443617e+01,-5.982316130830559268e+04,1.411733213894949586e+02,-9.166542940396880113e-01,1.320992816794225178e+01,6.197727541307358479e-01,1.080019578657802981e+01,1.320992816794225178e+01,7.895090657612200857e+00
1.982782786095170380e+01,-9.682353932329425879e+04,-1.851698372423015826e+01,1.748857484769075654e+00,-3.790362996559508701e-01,7.711242003385336830e-01,-1.610744681083247087e-01,-3.790362996559508701e-01,4.742038959766148309e+00
5.153799625484642633e+01,-9.411847117413244268e+04,3.620936492550754338e+00,-4.645149839302575856e-02,1.438451799941191211e+00,5.965626865730371264e-01,2.654606304390370042e-01,1.438451799941191211e+00,1.107515286049363112e-01
8.753441386841902272e+01,-5.556374994608199631e+04,-5.215099731174268527e+01,6.387704811486685230e-01,-1.664341871919162941e+00,7.204290713925161072e-01,-7.215139457616146501e-01,-1.664341871919162941e+00,3.976226118589920588e-02
6.808757287664120383e+01,4.583245571701539120e+03,-1.158274898361705709e+02,-1.146639648079684548e+00,-2.300382307436279916e+00,-2.055278067914940721e+00,-1.105435356611309317e+00,-2.300382307436279916e+00,-2.473372136792249876e+00
2.102240271943934999e+02,5.569154160786903230e+04,-1.670344172231934863e+02,-1.603896143848999145e+00,-5.456742978185843640e+00,-1.215970931758363349e+00,-2.958556134692059914e+00,-5.456742978185843640e+00,-4.628156404409992319e+00
5.856770930064197245e+01,7.796970236980823393e+04,2.418546583347961132e+00,-3.155409436698448644e+00,-4.390995603722274154e-01,-1.810793501612607770e+00,-4.029622603184662921e+00,-4.390995603722274154e-01,-8.393934348264338041e-01
9.492804717898687272e+01,5.840484466687664099e+04,-1.882451777702990512e+02,-5.195651049030516333e-01,-2.556293015398210855e+00,-2.979474903501909466e+00,-9.382745910423011537e-01,-2.556293015398210855e+00,-3.139606568261854136e+00
-2.275414013432947513e+02,8.557379687620814366e+03,8.597986884517558792e+01,-1.859592061351520442e-01,3.458621658376756614e+00,2.397746389036853998e+00,1.922321948835218564e+00,3.458621658376756614e+00,3.469032283011017626e-01
1.329286919223864061e+02,-5.113768541241126513e+04,5.386394854982336255e+01,2.423381648086319728e+00,-1.919808508418213933e+00,2.899377916015453138e-01,2.589169134324720289e-02,-1.919808508418213933e+00,2.271830159270365357e+00
-4.082180206499344877e+01,-9.259672672488699027e+04,-4.405846222600575857e+01,-3.606035351020238977e+00,-2.169412374351679773e+00,-2.251126876400121546e+00,-3.794430862154342776e+00,-2.169412374351679773e+00,-2.607741958999326926e+00
1.819917264400674242e+02,-9.671259576852817554e+04,-4.402424159056499775e+01,-1.703695478739376767e+00,-1.737067788076728903e+00,-1.812701895202252445e+00,-9.324524081082188331e-01,-1.737067788076728903e+00,-2.175042399479593769e+00
1.715132629461902880e+01,-6.303663360341733642e+04,-1.985573959907051176e+02,-9.982694924126889191e-01,-2.501098247992956658e+00,2.700046927007235809e-01,-1.059954348408297164e+00,-2.501098247992956658e+00,-1.293266011889585343e+00
-7.751177011595947874e+01,-4.166174981023989858e+03,1.079394652959499581e+02,3.029433158501376511e+00,4.810070565792784691e+00,3.017749488267028823e+00,2.304498338992260642e+00,4.810070565792784691e+00,1.728341314570286613e+00
-1.460462868845463333e+02,3.411233921922799200e+05,1.004243722230639833e+02,-5.626098407899746690e-01,3.840903419538221897e-02,-1.940732084758408860e+00,7.914198075754370620e-01,3.840903419538221897e-02,2.245092959033598845e+00
-1.079693375820103682e+02,5.259775491232874338e+05,6.720253310397220048e+01,1.042342930462979211e+00,1.611911544836004850e+00,1.561442741325777206e+00,1.061793999969580682e+00,1.611911544836004850e+00,-1.288629223237762744e-01
1.087801379381846232e+02,4.523477133944400121e+05,-5.435003651277475001e+01,1.305510756514365767e+00,-7.038363872128172716e-01,-2.380305765242951566e-02,3.998479725521519867e-02,-7.038363872128172716e-01,1.065396496324126474e+00
-8.602027419336172898e+01,1.743069398788271938e+05,3.487022674101626762e+01,-1.998141805106627089e+00,-1.001069707336966985e+00,-1.176254153462451768e+00,-1.130630151946775186e+00,-1.001069707336966985e+00,-2.597164360230976854e-01
-7.557356648528568144e+00,-1.998418714932501898e+05,7.156384800073647057e+01,-2.660325627812767380e-01,2.653107367863071886e+00,1.621088210739813462e+00,2.381847321173637511e+00,2.653107367863071886e+00,1.143045135840253579e+00
-8.596854584517222975e+01,-4.846414129451099434e+05,-1.586889487195185211e+01,3.888483354667471303e-01,1.287061684316824994e+00,-3.801466528527157607e-01,-5.422355517310961659e-02,1.287061684316824994e+00,-7.088762971201276741e-01
-1.661802527557165092e+02,-5.615282715327611659e+05,2.581532945210346952e+01,2.322786555363990146e+00,-1.494109770750867483e+00,6.006790332446314551e-01,-7.391041421051909310e-01,-1.494109770750867483e+00,5.660748705864477870e-01
3.810079069355973758e+01,-3.886172523573910003e+05,1.748262890854284706e+02,6.355769397206358917e-01,2.468548595719312289e+00,-8.274452847807651779e-01,2.946293005790380448e+00,2.468548595719312289e+00,-5.280281034929714679e-01
-7.181688131756412474e+01,-4.373378595563743147e+04,-3.375167074486398633e+01,-4.058551894381309921e+00,3.632671811840083365e+00,-8.551056386814082089e-01,4.069464491637830861e+00,3.632671811840083365e+00,4.190744856968166232e+00
-3.001208418426821112e+01,3.124306601043873816e+05,5.492234775457654905e+01,3.916916792880442699e-02,6.502647673086073610e+00,-1.738190259112286640e-01,4.535266875250442808e+00,6.502647673086073610e+00,8.389286953529392576e+00
-3.147065975585871911e+02,5.308103243174139643e+05,3.018787589356543322e+01,-9.816663370139622202e-02,2.832305989276790115e+00,-2.189907204618180003e-01,2.270326979892558938e+00,2.832305989276790115e+00,5.549821326575568037e-01
-3.690179220655807057e+01,4.979444588036196656e+05,2.927464699774773180e+02,2.847739931599676311e+00,1.519895391828754327e+00,3.269143966350569031e+00,1.586987266657729378e+00,1.519895391828754327e+00,4.052978363851906352e+00
8.951770652266300488e+01,2.479273691639156023e+05,1.873867188373515091e+01,1.390998472450320378e+00,2.767483667519172741e-01,8.291365032442570282e-01,-1.884661204542794621e-01,2.767483667519172741e-01,-2.156169708264314977e-01
1.599229580492623484e+02,-1.251374269561662222e+05,-8.795116103321561241e+01,4.022370279150777606e-01,-1.368130356392413205e+00,-1.312049456352127663e+00,6.364398663998827033e-02,-1.368130356392413205e+00,-1.577097366519353727e+00
8.192153273268736768e+01,-4.320268429629313760e+05,-1.058766733083393774e+02,-2.776593822171179227e+00,1.173556954581414402e+00,-1.816334676830962280e+00,4.914079266707176430e-01,1.173556954581414402e+00,-1.834291352997382774e+00
-4.265342368198263046e+01,-5.508544561119209975e+05,-9.163088720242012641e+01,-8.787936224952375142e-01,-2.693609458385850530e+00,2.059455677595281031e-01,-1.438963651476427685e+00,-2.693609458385850530e+00,5.296257349004065418e-01
9.338633990530144047e+01,-4.129515923861315823e+05,6.036637888501900306e+01,-7.266210205518817133e+00,5.109220711963757822e-02,-7.106547124134678484e+00,-9.981002783222265862e-01,5.109220711963757822e-02,1.051638421687357550e-01
1.974219097398301770e+01,-8.931896740968017548e+04,-1.051504374208425361e+02,-6.713306241393297569e-01,-3.693442307468899344e-01,2.459272527191700419e-01,3.935706886644254610e-01,-3.693442307468899344e-01,-3.179903068271983102e-01
1.998296185043567874e+01,2.778731386287126224e+05,3.262054641399754473e+01,-1.376797199529377735e+00,8.065951781555042999e-01,-2.209045137919176227e+00,1.114788340140648870e-02,8.065951781555042999e-01,-8.939301381518305334e-01
-2.602374358283939273e+02,5.257210632842204068e+05,-5.225805871637112432e+01,-1.430784981782053933e+00,1.110918089833546674e+00,-8.948470633827980691e-01,1.628910683961237282e+00,1.110918089833546674e+00,1.007664967191203687e+00
-7.411649749153265532e+01,5.344570848645673832e+05,2.724017702757228108e+02,2.733703330785786534e+00,-2.246669391421647788e+00,3.361064368117439471e+00,1.520207661986717085e+00,-2.246669391421647788e+00,-6.069883661894266424e-01
4.767324520550086220e+01,3.138232805538254324e+05,-8.394496155678461946e+01,2.061653247780071752e+00,4.338345181510305792e-01,1.186952442459698887e-01,-4.121093247624543210e+00,4.338345181510305792e-01,-8.131736970211136395e-01
1.507437599261964749e+02,-5.272633857850907225e+04,-7.037729214649152709e+01,-1.779036543451582020e-01,-1.428939007388777327e+00,1.425490311824773926e+00,6.067047296768350861e-01,-1.428939007388777327e+00,-8.203313738287363321e-01
-4.608168138711310746e+01,-3.795342748911770759e+05,1.989277488241350511e+01,7.222522747608621785e-01,-1.147163099996873825e+00,-7.079955019029426921e-01,-3.202853772707243252e+00,-1.147163099996873825e+00,-1.739610606668009041e+00
1.936401801610275015e+02,-5.381853859955376247e+05,-3.952396244664305414e+01,-6.307828024538224554e-01,-3.698964011201439916e-01,-2.759981001911697263e+00,2.360059954843052310e-01,-3.698964011201439916e-01,1.137011468325653141e+00
5.003277572290416231e+01,-4.378850543049613480e+05,-1.228346927014290486e+02,-4.561310307193139124e+00,-9.795788770965145886e-01,-1.309661220064640474e+00,3.146999852220346838e-01,-9.795788770965145886e-01,-1.074865342271579038e+00
4.389746380102354095e+01,-1.393911370645427669e+05,-8.136179992732468236e+01,-1.518793226772586991e+00,-1.118925575459854826e-01,-2.700331398799278304e+00,-2.278874056979930174e+00,-1.118925575459854826e-01,-1.929215740356113429e+00
1.346011162615220371e+02,2.341261654324448609e+05,-1.057651412458581035e+02,-5.270975318731103698e-01,-4.245622971808415969e-02,9.284145054795516216e-01,9.718948411646124441e-01,-4.245622971808415969e-02,4.495971532524833947e-01
3.995453708794694592e+01,5.076213919551119325e+05,-1.699475211779281381e+01,2.698218698983069430e+00,2.111075372508281589e+00,2.539316516982950134e+00,2.383676163904965506e+00,2.111075372508281589e+00,2.487824935851790542e+00
-1.545970699465275402e+02,5.579831103930855170e+05,-1.032059398140045232e+02,-1.812343933750071301e-03,-1.921247087793602759e+00,-1.304658798723636437e+00,-8.918585661915869878e-01,-1.921247087793602759e+00,-1.782267821326627200e+00
-6.129812706767114605e+01,3.683879364004386007e+05,1.983153011954373142e+02,7.332154648842390543e-01,2.260172016314243137e+00,4.381707208087135541e-01,1.231353618463856492e+00,2.260172016314243137e+00,1.860163608274092439e+00
1.851340156858753971e+00,1.350748486050817701e+04,-1.859964742722422670e+01,-1.894755502237686073e+00,2.078125687429832169e+00,-3.580303518314593703e-01,7.513280001052180523e-01,2.078125687429832169e+00,1.879312287420816574e+00
1.178965204387487233e+02,-3.305094721597358002e+05,6.527649205246234487e+00,7.935926203864624995e-01,-2.138785002621204967e+00,1.046466405738954109e+00,4.618946262282008774e-01,-2.138785002621204967e+00,-2.950318321577469760e-01
-1.722285658613442294e+01,-5.264995454543228261e+05,-9.411072607796722878e+01,-5.412019836716126520e-01,-2.233832939325708367e+00,-9.575522717276072626e-01,-4.421398477840710939e+00,-2.233832939325708367e+00,-2.355996255704496889e+00
-2.986630575065942850e+01,-4.656866094405450276e+05,2.011078537871526351e+01,1.672389961543444770e+00,-1.509036720070099591e+00,-1.360578576195734968e+00,4.565787953509925501e-01,-1.509036720070099591e+00,-1.527950780642783002e+00
2.304713263642711070e+02,-1.953914158669312601e+05,-1.033681086049018631e+02,-2.216074531906642164e+00,-1.935430747510167748e+00,-7.034442048631177613e-01,-1.693278550200091104e+00,-1.935430747510167748e+00,-2.026177494802851697e+00
-2.221936785549225135e+01,1.794989661252904043e+05,-4.449709948852614616e+00,-1.009318280128894685e-01,5.873531987293461043e-01,2.433268545530637539e+00,-2.726986537865627724e-01,5.873531987293461043e-01,-5.390652408950700192e-01
-1.128601473018656947e+02,4.754106452175534796e+05,-5.153947898884962342e+01,3.278564708743431311e+00,-9.308620005044190293e-01,2.264056582700277431e+00,-4.787337437009000496e-01,-9.308620005044190293e-01,-3.695815344522657142e-02
3.762722571119859793e+01,5.674316574143007165e+05,3.278364431788395450e+01,1.222082684793520002e+00,-2.052452290410656133e+00,-2.599034238972407707e+00,-3.470832848562679374e-01,-2.052452290410656133e+00,-7.803156272506441837e-01
-1.746353054941386063e+02,4.102067725340763573e+05,2.467015168112266110e+01,-2.023816317010684429e+00,9.110111145041059899e-01,1.360033031322416264e+00,-1.677867194526726280e+00,9.110111145041059899e-01,-5.074771337637571378e-01
-1.055277162902730765e+02,7.203608557069735252e+04,1.048042081319917997e+02,2.766106655106312928e+00,-1.703150990409199039e-01,2.458153916844977971e+00,7.807303191549692656e-01,-1.703150990409199039e-01,1.668157371679370726e+00
-7.402311508163201381e+01,-2.860234683770735282e+05,1.152797881995502394e+02,-5.999735549463025563e-02,2.250495832429777465e+00,7.797937837935791094e-01,8.545415602944785860e-01,2.250495832429777465e+00,-1.088277552540375837e+00
4.924647204824033508e+01,-5.157896133217315655e+05,-5.166403530259594845e+01,1.491496383422287408e+00,-2.531332246650919160e+00,-6.562142983235901283e-01,-5.057895831242262830e-01,-2.531332246650919160e+00,-8.587037430760915413e-01
5.332911032776982552e+01,-4.965674258892094367e+05,-4.621287279550051608e+01,-9.913031131659693074e-01,-8.800910153259451363e-01,-6.475110518126570014e-01,-2.158134516539462311e+00,-8.800910153259451363e-01,-1.527209126590406640e+00
9.615171670051671526e+01,-2.567661858424597885e+05,3.627231911668059183e+01,-1.142845079482270876e-01,-2.021372874600331215e-01,1.831667222026510444e+00,1.680444730294539113e-02,-2.021372874600331215e-01,1.051725744004443186e+00
2.005566001539193053e+02,1.143897137843270320e+05,-1.584124464329597686e+02,3.237615315769488689e-01,-1.727666152828902568e+00,-1.633557553723335332e+00,-2.023792249818541222e-01,-1.727666152828902568e+00,-1.061696561379193327e+00
4.024452051954766318e+01,4.297618071459801868e+05,-5.556367294929987111e+01,-1.277655512756794565e+00,-8.576841637250254280e-03,3.442851938451667593e-01,-1.715170448916808255e+00,-8.576841637250254280e-03,1.428232145304946243e-01
6.286307730984371744e+01,5.619315900353534380e+05,-7.273953198318577051e+01,-2.305325701945690753e-01,-3.440452348811561478e+00,-4.720217105178363681e-01,-1.301030651825470841e+00,-3.440452348811561478e+00,-3.117422190204223398e+00
-1.404067242526996040e+02,4.390385041946867132e+05,-3.157345934780096286e+01,-1.509143199753140152e-01,4.524451874953570041e-01,4.193900751085379852e-01,5.913186218870407629e-01,4.524451874953570041e-01,-3.192347963576764869e-01
2.526374898562057325e+01,1.220918688285219978e+05,7.371646038241397036e+01,4.596356673837021845e+00,1.566765025370585818e+00,3.514011516974832716e+00,-1.139310302927668772e+00,1.566765025370585818e+00,-4.494472537574552007e-01
-1.023983566881383567e+01,-2.465994078470077075e+05,-7.475100316771477083e+01,-1.268054148991879515e+00,2.224570350250132833e+00,-1.906341257140496737e+00,4.821521805675445194e+00,2.224570350250132833e+00,3.185040359502124829e-01
2.031478863767046406e+01,-5.062384947380275116e+05,4.541805706214836391e+01,-1.226790136928244124e+00,-1.099824656484940988e+00,9.634325854177916426e-02,-3.755844091389207051e+00,-1.099824656484940988e+00,1.613432610004338130e+00
7.602626041249575906e+01,-5.294212598392729415e+05,-1.297543824594858961e+02,-4.097291390579869130e-01,-3.246644519966309872e+00,-1.044363204053396998e+00,-9.653961556238073172e-01,-3.246644519966309872e+00,-1.841911035594506529e+00
-6.049085200446279487e+01,-3.216868370043350733e+05,3.882001769310227246e+01,-6.088055653690105373e-01,-4.360097214248810360e-01,2.236696977702905542e-01,-7.289414321741389813e-01,-4.360097214248810360e-01,5.486364093180498003e-01
-1.537276270126051791e+01,4.088654251148960611e+04,1.003450903690809355e+02,4.649335642013312508e-01,-3.888270440218661861e-01,-2.897815490159985075e-01,-4.209618028800434786e-01,-3.888270440218661861e-01,-4.229148554958896966e-01
3.875550353957003722e+02,3.731173695777409594e+05,-2.244429755963810749e+02,4.620688386216897925e-01,-3.835700302235522940e+00,3.861250400045435072e-02,-3.227796436888013432e+00,-3.835700302235522940e+00,-4.155232332925947958e+00
2.441121635280805151e+02,5.434943071246636100e+05,-2.245150073612185224e+02,-1.016431431230458315e+00,-7.625852247076352342e-01,-2.596462113225612711e-01,-1.400653309946591207e+00,-7.625852247076352342e-01,-1.100131240249595521e+00
-5.454234115435758667e+01,4.567607296412759461e+05,-1.252976707830957821e+02,-2.464311208001021214e+00,-1.632083602987762561e+00,-2.362428632078817259e+00,-1.394215632630050550e+00,-1.632083602987762561e+00,-1.142465077697778497e+00
-1.437721006305057472e+02,1.654169834211459383e+05,9.196113686720491387e+01,1.398956857940092391e+00,2.319481696526736414e+00,2.637466440086200237e+00,9.401654203033160684e-01,2.319481696526736414e+00,1.247500084493623262e+00
6.454851171447509728e+01,-2.090995425086391915e+05,-1.003133160602374119e+00,2.854359870336352856e+00,5.384298895277481734e-01,9.141892372316817728e-02,1.179352773152515965e+00,5.384298895277481734e-01,2.431731866100022899e+00
-2.697238478000915407e+01,-4.947071861089323065e+05,-3.147175953261830728e+01,-2.196832284998791351e+00,2.230329228314559487e+00,-4.294363001789065493e-01,1.680361105980296088e+00,2.230329228314559487e+00,1.487278443277688211e+00
1.829068327533300362e+02,-5.604491599761926336e+05,-1.351867933707153497e+02,-2.300691874527842629e-01,-2.907199021253120463e+00,-1.230784235816543060e+00,-1.337990908068888984e+00,-2.907199021253120463e+00,-2.530661860766770133e+00
1.404279627491474400e+02,-3.858647408509380184e+05,-1.446513516532604626e+02,-2.627650516826690819e+00,-1.168578286275760547e+00,-2.003269766053591638e+00,-2.187122609419390074e+00,-1.168578286275760547e+00,-2.316917588991628918e+00
-3.438422075893063834e+01,-3.740028870784130413e+04,1.507790670828217117e+01,-1.115552362793138741e+00,3.989550852818410931e-01,-1.933515111235266204e+00,5.212493886366189599e-01,3.989550852818410931e-01,1.125240694754552351e+00
1.427650205611150511e+02,3.093879141990768840e+05,-1.134952433602738893e+02,-2.295665644882831202e+00,5.210353782137815415e-01,-4.011839267452756985e-01,1.114903632108621423e-02,5.210353782137815415e-01,-6.054005842361505074e-01
-3.400135681621784478e+00,5.159312087227886659e+05,-2.942572339113758062e+01,9.031077235138980086e-01,8.313394562501628116e-01,1.107379549259235318e-01,7.217255383645522215e-01,8.313394562501628116e-01,4.856370338714555146e-02
-3.491935455871775673e+01,4.682144274892411195e+05,2.991520584224508639e+01,-1.272590540340587495e+00,2.952280103354212315e-01,-2.307490070116230640e+00,4.233441197241916143e-01,2.952280103354212315e-01,2.094634077584117904e+00
9.710412397744110535e+01,2.056651398328282812e+05,-1.465665580084078101e+01,-5.192602432278590641e+00,-8.784441681101213817e-01,-6.145290673971658180e+00,-4.366168698410319848e-01,-8.784441681101213817e-01,-2.144657980673514430e-01
-5.832996727217117439e+01,-1.697748190040846530e+05,-5.589065686128105881e+01,-4.986047433231789228e+00,2.273821865162517497e-02,-5.527075908241272373e-01,-4.344498580830133960e-01,2.273821865162517497e-02,-5.231803848995468798e-01
3.193021025453393236e+01,-4.771325318040660350e+05,-1.241463073752493074e+01,-1.230038342091432924e-01,-9.024156916605079459e-01,-2.104494406292914732e+00,2.266641570465708355e-01,-9.024156916605079459e-01,-1.684168406436299392e-01
1.084399701045839919e+02,-5.847022150842497358e+05,-1.035105076034660669e+02,-1.882001405233935998e+00,-1.191206517511830043e+00,-1.098682054645081507e+00,4.618839418337756797e-01,-1.191206517511830043e+00,-1.759532353248062009e+00
8.367743182386906398e+00,-4.439626887112414115e+05,-2.459754082428480615e+01,-5.277787591509195408e-01,-6.266773927207083261e+00,-2.933229765584997040e-01,-7.208474080426668706e+00,-6.266773927207083261e+00,-6.231621081189302913e+00
-5.688383702729257152e+01,-1.138299258738389763e+05,-2.793799498614134791e+00,3.202734479728377437e-01,4.962777619075836810e+00,5.963131391139739890e-01,4.649523373734467668e+00,4.962777619075836810e+00,4.061774586002940168e+00
-8.906800444314825427e+01,2.448107010211980960e+05,1.981100016482560022e+01,-5.434017582857535444e-01,3.101225061235766134e-01,-1.727861959148839333e+00,-1.330334386411863079e+00,3.101225061235766134e-01,2.526854850497386451e-01
-4.474605814350407940e+00,4.843156704522984219e+05,7.695321892489937454e+01,1.645311533268611015e+00,-1.176515239501355836e+00,3.606881413816068971e+00,3.617948676877631442e-01,-1.176515239501355836e+00,1.221232622082595753e+00
4.649226446762532561e+01,4.773539197981356992e+05,-7.034480685758990148e+01,2.965958585161274641e-01,-4.774977180647965724e-01,-2.199389607490573439e+00,-6.499391395919360548e-01,-4.774977180647965724e-01,-7.677150411296622678e-01
1.030210432641407863e+02,2.463791870150993636e+05,-4.935061298060281842e+01,1.877982296534383977e-01,-3.184300435014904451e+00,-1.308118210341248755e+00,-1.158247307906549395e+00,-3.184300435014904451e+00,-3.121261536096795908e+00
6.139439569405853803e+01,-1.242515906783231912e+05,-1.150806283720976353e+01,-2.982757447747161450e+00,-1.689360931311114200e+00,-4.935947549124080069e-01,-3.204376617514270720e+00,-1.689360931311114200e+00,-2.459136704842649124e+00
-2.496955077920233919e+02,-4.497167426516627311e+05,-4.115559934930752206e+01,5.568761867417180156e-01,1.137593304030474428e+00,1.432441702646329418e+00,1.336049714407721467e+00,1.137593304030474428e+00,8.169054606724728274e-01
