,15_pred_ahead,30_pred_ahead,60_pred_ahead,180_pred_ahead,365_pred_ahead
1311,5619.85727226519,5619.85727226519,5619.85727226519,5619.85727226519,5619.85727226519
1312,5610.48868098063,5610.48868098063,5610.48868098063,5610.48868098063,5610.48868098063
1313,5675.23432089792,5675.23432089792,5675.23432089792,5675.23432089792,5675.23432089792
1314,5783.05941738619,5783.05941738619,5783.05941738619,5783.05941738619,5783.05941738619
1315,5760.51644446437,5760.51644446437,5760.51644446437,5760.51644446437,5760.51644446437
1316,5915.47224395666,5915.47224395666,5915.47224395666,5915.47224395666,5915.47224395666
1317,5934.03494037492,5934.03494037492,5934.03494037492,5934.03494037492,5934.03494037492
1318,5915.05241397051,5915.05241397051,5915.05241397051,5915.05241397051,5915.05241397051
1319,5937.95508360233,5937.95508360233,5937.95508360233,5937.95508360233,5937.95508360233
1320,5577.63182058207,5577.63182058207,5577.63182058207,5577.63182058207,5577.63182058207
1321,5662.47253814764,5662.47253814764,5662.47253814764,5662.47253814764,5662.47253814764
1322,5729.98060129771,5729.98060129771,5729.98060129771,5729.98060129771,5729.98060129771
1323,5857.86855618242,5857.86855618242,5857.86855618242,5857.86855618242,5857.86855618242
1324,5878.94736811317,5878.94736811317,5878.94736811317,5878.94736811317,5878.94736811317
1325,5888.18396215499,5888.18396215499,5888.18396215499,5888.18396215499,5888.18396215499
1326,5872.04709012838,5872.04709012838,5872.04709012838,5872.04709012838,5872.04709012838
1327,5922.38637934261,5922.38637934261,5922.38637934261,5922.38637934261,5922.38637934261
1328,5942.01935767726,5942.01935767726,5942.01935767726,5942.01935767726,5942.01935767726
1329,5808.34049940967,5808.34049940967,5808.34049940967,5808.34049940967,5808.34049940967
1330,5864.10692225157,5864.10692225157,5864.10692225157,5864.10692225157,5864.10692225157
1331,5787.83721569658,5787.83721569658,5787.83721569658,5787.83721569658,5787.83721569658
1332,5834.06127618056,5834.06127618056,5834.06127618056,5834.06127618056,5834.06127618056
1333,5960.26853613248,5960.26853613248,5960.26853613248,5960.26853613248,5960.26853613248
1334,5948.3303654563,5948.3303654563,5948.3303654563,5948.3303654563,5948.3303654563
1335,5997.08399662993,5997.08399662993,5997.08399662993,5997.08399662993,5997.08399662993
1336,6124.41220579547,6124.41220579547,6124.41220579547,6124.41220579547,6124.41220579547
1337,6065.78125463521,6065.78125463521,6065.78125463521,6065.78125463521,6065.78125463521
1338,6145.35156018833,6145.35156018833,6145.35156018833,6145.35156018833,6145.35156018833
1339,6212.34662843402,6212.34662843402,6212.34662843402,6212.34662843402,6212.34662843402
1340,6204.61315125467,6204.61315125467,6204.61315125467,6204.61315125467,6204.61315125467
1341,6063.25045803422,6063.25045803422,6063.25045803422,6063.25045803422,6063.25045803422
1342,6122.21791214517,6122.21791214517,6122.21791214517,6122.21791214517,6122.21791214517
1343,6136.1498163549,6136.1498163549,6136.1498163549,6136.1498163549,6136.1498163549
1344,6097.31776267811,6097.31776267811,6097.31776267811,6097.31776267811,6097.31776267811
1345,6146.18095010287,6146.18095010287,6146.18095010287,6146.18095010287,6146.18095010287
1346,6300.95674857661,6300.95674857661,6300.95674857661,6300.95674857661,6300.95674857661
1347,6251.93145835312,6251.93145835312,6251.93145835312,6251.93145835312,6251.93145835312
1348,6270.13966171454,6270.13966171454,6270.13966171454,6270.13966171454,6270.13966171454
1349,6160.95918936206,6160.95918936206,6160.95918936206,6160.95918936206,6160.95918936206
1350,6056.31013042084,6056.31013042084,6056.31013042084,6056.31013042084,6056.31013042084
1351,6178.71503743519,6178.71503743519,6178.71503743519,6178.71503743519,6178.71503743519
1352,6087.27667114322,6087.27667114322,6087.27667114322,6087.27667114322,6087.27667114322
1353,6202.32144011827,6202.32144011827,6202.32144011827,6202.32144011827,6202.32144011827
1354,6271.7293997959,6271.7293997959,6271.7293997959,6271.7293997959,6271.7293997959
1355,6300.77031648788,6300.77031648788,6300.77031648788,6300.77031648788,6300.77031648788
1356,6379.59981077981,6379.59981077981,6379.59981077981,6379.59981077981,6379.59981077981
1357,6434.51294267549,6434.51294267549,6434.51294267549,6434.51294267549,6434.51294267549
1358,6424.56645651821,6424.56645651821,6424.56645651821,6424.56645651821,6424.56645651821
1359,6415.15272109808,6415.15272109808,6415.15272109808,6415.15272109808,6415.15272109808
1360,6330.83842072862,6330.83842072862,6330.83842072862,6330.83842072862,6330.83842072862
1361,6310.44127532057,6310.44127532057,6310.44127532057,6310.44127532057,6310.44127532057
1362,6224.30144716257,6224.30144716257,6224.30144716257,6224.30144716257,6224.30144716257
1363,6360.46133332652,6360.46133332652,6360.46133332652,6360.46133332652,6360.46133332652
1364,6332.94407467061,6332.94407467061,6332.94407467061,6332.94407467061,6332.94407467061
1365,6304.56627044214,6304.56627044214,6304.56627044214,6304.56627044214,6304.56627044214
1366,6372.02663534242,6372.02663534242,6372.02663534242,6372.02663534242,6372.02663534242
1367,6384.51687754861,6384.51687754861,6384.51687754861,6384.51687754861,6384.51687754861
1368,6358.49082323351,6358.49082323351,6358.49082323351,6358.49082323351,6358.49082323351
1369,6400.13431136342,6400.13431136342,6400.13431136342,6400.13431136342,6400.13431136342
1370,6408.70605214997,6408.70605214997,6408.70605214997,6408.70605214997,6408.70605214997
1371,6458.27266437769,6458.27266437769,6458.27266437769,6458.27266437769,6458.27266437769
1372,6515.60597310786,6515.60597310786,6515.60597310786,6515.60597310786,6515.60597310786
1373,6611.03448195953,6611.03448195953,6611.03448195953,6611.03448195953,6611.03448195953
1374,6557.04105317861,6557.04105317861,6557.04105317861,6557.04105317861,6557.04105317861
1375,6658.11569461075,6658.11569461075,6658.11569461075,6658.11569461075,6658.11569461075
1376,6651.29996501233,6651.29996501233,6651.29996501233,6651.29996501233,6651.29996501233
1377,6781.63443638922,6781.63443638922,6781.63443638922,6781.63443638922,6781.63443638922
1378,6915.11642367409,6915.11642367409,6915.11642367409,6915.11642367409,6915.11642367409
1379,6543.56159094414,6543.56159094414,6543.56159094414,6543.56159094414,6543.56159094414
1380,6435.31210453034,6435.31210453034,6435.31210453034,6435.31210453034,6435.31210453034
1381,6150.72292479495,6150.72292479495,6150.72292479495,6150.72292479495,6150.72292479495
1382,6294.83845021207,6294.83845021207,6294.83845021207,6294.83845021207,6294.83845021207
1383,6191.42049496385,6191.42049496385,6191.42049496385,6191.42049496385,6191.42049496385
1384,6172.09246407106,6172.09246407106,6172.09246407106,6172.09246407106,6172.09246407106
1385,6285.95704634057,6285.95704634057,6285.95704634057,6285.95704634057,6285.95704634057
1386,6363.08295782806,6363.08295782806,6363.08295782806,6363.08295782806,6363.08295782806
1387,6291.72281610914,6291.72281610914,6291.72281610914,6291.72281610914,6291.72281610914
1388,6241.33229469067,6241.33229469067,6241.33229469067,6241.33229469067,6241.33229469067
1389,6158.55885869734,6158.55885869734,6158.55885869734,6158.55885869734,6158.55885869734
1390,6163.55846269291,6163.55846269291,6163.55846269291,6163.55846269291,6163.55846269291
1391,6258.87234597859,6258.87234597859,6258.87234597859,6258.87234597859,6258.87234597859
1392,6119.77586979936,6119.77586979936,6119.77586979936,6119.77586979936,6119.77586979936
1393,6146.81939038074,6146.81939038074,6146.81939038074,6146.81939038074,6146.81939038074
1394,6267.16701419538,6267.16701419538,6267.16701419538,6267.16701419538,6267.16701419538
1395,6395.28797850018,6395.28797850018,6395.28797850018,6395.28797850018,6395.28797850018
1396,6394.8039164298,6394.8039164298,6394.8039164298,6394.8039164298,6394.8039164298
1397,6401.7295480876,6401.7295480876,6401.7295480876,6401.7295480876,6401.7295480876
1398,6513.25733193332,6513.25733193332,6513.25733193332,6513.25733193332,6513.25733193332
1399,6341.79909651322,6341.79909651322,6341.79909651322,6341.79909651322,6341.79909651322
1400,6491.05173083531,6491.05173083531,6491.05173083531,6491.05173083531,6491.05173083531
1401,6419.5979475151,6419.5979475151,6419.5979475151,6419.5979475151,6419.5979475151
1402,6545.49659030099,6545.49659030099,6545.49659030099,6545.49659030099,6545.49659030099
1403,6604.00246321617,6604.00246321617,6604.00246321617,6604.00246321617,6604.00246321617
1404,6709.66857843567,6709.66857843567,6709.66857843567,6709.66857843567,6709.66857843567
1405,6850.19419093017,6850.19419093017,6850.19419093017,6850.19419093017,6850.19419093017
1406,6843.45962506273,6843.45962506273,6843.45962506273,6843.45962506273,6843.45962506273
1407,6817.78849544509,6817.78849544509,6817.78849544509,6817.78849544509,6817.78849544509
1408,6785.69158587374,6785.69158587374,6785.69158587374,6785.69158587374,6785.69158587374
1409,6772.08476729378,6772.08476729378,6772.08476729378,6772.08476729378,6772.08476729378
1410,6687.58006151223,6687.58006151223,6687.58006151223,6687.58006151223,6687.58006151223
1411,6697.70177924816,6697.70177924816,6697.70177924816,6697.70177924816,6697.70177924816
1412,6680.44706221726,6680.44706221726,6680.44706221726,6680.44706221726,6680.44706221726
1413,6652.92200095911,6652.92200095911,6652.92200095911,6652.92200095911,6652.92200095911
1414,6659.52577161124,6659.52577161124,6659.52577161124,6659.52577161124,6659.52577161124
1415,6524.519633495,6524.519633495,6524.519633495,6524.519633495,6524.519633495
1416,6531.36494481368,6531.36494481368,6531.36494481368,6531.36494481368,6531.36494481368
1417,6307.98854532841,6307.98854532841,6307.98854532841,6307.98854532841,6307.98854532841
1418,6437.22309439414,6437.22309439414,6437.22309439414,6437.22309439414,6437.22309439414
1419,6320.7677962693,6320.7677962693,6320.7677962693,6320.7677962693,6320.7677962693
1420,6346.76310478783,6346.76310478783,6346.76310478783,6346.76310478783,6346.76310478783
1421,6473.66567781368,6473.66567781368,6473.66567781368,6473.66567781368,6473.66567781368
1422,6740.19762765899,6740.19762765899,6740.19762765899,6740.19762765899,6740.19762765899
1423,6945.6358286342,6945.6358286342,6945.6358286342,6945.6358286342,6945.6358286342
1424,6996.93834242348,6996.93834242348,6996.93834242348,6996.93834242348,6996.93834242348
1425,6901.96464079267,6901.96464079267,6901.96464079267,6901.96464079267,6901.96464079267
1426,6714.77885690884,6714.77885690884,6714.77885690884,6714.77885690884,6714.77885690884
1427,6894.62956430721,6894.62956430721,6894.62956430721,6894.62956430721,6894.62956430721
1428,6830.06455537756,6830.06455537756,6830.06455537756,6830.06455537756,6830.06455537756
1429,6915.64022503086,6915.64022503086,6915.64022503086,6915.64022503086,6915.64022503086
1430,6995.15454589093,6995.15454589093,6995.15454589093,6995.15454589093,6995.15454589093
1431,6958.38231306224,6958.38231306224,6958.38231306224,6958.38231306224,6958.38231306224
1432,6881.29566124093,6881.29566124093,6881.29566124093,6881.29566124093,6881.29566124093
1433,6977.14248065826,6977.14248065826,6977.14248065826,6977.14248065826,6977.14248065826
1434,6927.57629951116,6927.57629951116,6927.57629951116,6927.57629951116,6927.57629951116
1435,6961.80976514242,6961.80976514242,6961.80976514242,6961.80976514242,6961.80976514242
1436,7028.8776274307,7028.8776274307,7028.8776274307,7028.8776274307,7028.8776274307
1437,7034.05482857155,7034.05482857155,7034.05482857155,7034.05482857155,7034.05482857155
1438,7122.22170322284,7122.22170322284,7122.22170322284,7122.22170322284,7122.22170322284
1439,7170.50704405299,7170.50704405299,7170.50704405299,7170.50704405299,7170.50704405299
1440,7254.33317303198,7254.33317303198,7254.33317303198,7254.33317303198,7254.33317303198
1441,7274.13118728754,7274.13118728754,7274.13118728754,7274.13118728754,7274.13118728754
1442,7251.86953260819,7251.86953260819,7251.86953260819,7251.86953260819,7251.86953260819
1443,7394.85364995745,7394.85364995745,7394.85364995745,7394.85364995745,7394.85364995745
1444,7411.34590366669,7411.34590366669,7411.34590366669,7411.34590366669,7411.34590366669
1445,7443.58531832142,7443.58531832142,7443.58531832142,7443.58531832142,7443.58531832142
1446,7271.3545074756,7271.3545074756,7271.3545074756,7271.3545074756,7271.3545074756
1447,7275.82673053418,7275.82673053418,7275.82673053418,7275.82673053418,7275.82673053418
1448,7258.2808258782,7258.2808258782,7258.2808258782,7258.2808258782,7258.2808258782
1449,7327.02855107648,7327.02855107648,7327.02855107648,7327.02855107648,7327.02855107648
1450,7427.21703384788,7427.21703384788,7427.21703384788,7427.21703384788,7427.21703384788
1451,7468.63783763323,7468.63783763323,7468.63783763323,7468.63783763323,7468.63783763323
1452,7517.85566754265,7517.85566754265,7517.85566754265,7517.85566754265,7517.85566754265
1453,7526.35656572197,7526.35656572197,7526.35656572197,7526.35656572197,7526.35656572197
1454,7515.0944587332,7515.0944587332,7515.0944587332,7515.0944587332,7515.0944587332
1455,7563.768786547,7563.768786547,7563.768786547,7563.768786547,7563.768786547
1456,7488.13797364359,7488.13797364359,7488.13797364359,7488.13797364359,7488.13797364359
1457,7523.30265783095,7523.30265783095,7523.30265783095,7523.30265783095,7523.30265783095
1458,7495.49802632966,7495.49802632966,7495.49802632966,7495.49802632966,7495.49802632966
1459,7458.65022292768,7458.65022292768,7458.65022292768,7458.65022292768,7458.65022292768
1460,7529.83673139103,7529.83673139103,7529.83673139103,7529.83673139103,7529.83673139103
1461,7541.04647188707,7541.04647188707,7541.04647188707,7541.04647188707,7541.04647188707
1462,7463.17963846271,7463.17963846271,7463.17963846271,7463.17963846271,7463.17963846271
1463,7544.92000854023,7544.92000854023,7544.92000854023,7544.92000854023,7544.92000854023
1464,7427.18068232678,7427.18068232678,7427.18068232678,7427.18068232678,7427.18068232678
1465,7670.76279992518,7670.76279992518,7670.76279992518,7670.76279992518,7670.76279992518
1466,7751.6584247142,7751.6584247142,7751.6584247142,7751.6584247142,7751.6584247142
1467,7723.37912569862,7723.37912569862,7723.37912569862,7723.37912569862,7723.37912569862
1468,7776.03568913673,7776.03568913673,7776.03568913673,7776.03568913673,7776.03568913673
1469,7774.02237340193,7774.02237340193,7774.02237340193,7774.02237340193,7774.02237340193
1470,7831.37776475721,7831.37776475721,7831.37776475721,7831.37776475721,7831.37776475721
1471,7729.11702217388,7729.11702217388,7729.11702217388,7729.11702217388,7729.11702217388
1472,7918.94926705107,7918.94926705107,7918.94926705107,7918.94926705107,7918.94926705107
1473,7974.98323042142,7974.98323042142,7974.98323042142,7974.98323042142,7974.98323042142
1474,8007.07936704993,8007.07936704993,8007.07936704993,8007.07936704993,8007.07936704993
1475,7944.99969949872,7944.99969949872,7944.99969949872,7944.99969949872,7944.99969949872
1476,7953.0388197919,7953.0388197919,7953.0388197919,7953.0388197919,7953.0388197919
1477,7876.32122768923,7876.32122768923,7876.32122768923,7876.32122768923,7876.32122768923
1478,7548.90582850747,7548.90582850747,7548.90582850747,7548.90582850747,7548.90582850747
1479,7702.57469295039,7702.57469295039,7702.57469295039,7702.57469295039,7702.57469295039
1480,7576.53239926836,7576.53239926836,7576.53239926836,7576.53239926836,7576.53239926836
1481,7832.35703974747,7832.35703974747,7832.35703974747,7832.35703974747,7832.35703974747
1482,7994.22558561567,7994.22558561567,7994.22558561567,7994.22558561567,7994.22558561567
1483,7854.96471903146,7854.96471903146,7854.96471903146,7854.96471903146,7854.96471903146
1484,7970.37034956112,7970.37034956112,7970.37034956112,7970.37034956112,7970.37034956112
1485,7988.45796021777,7988.45796021777,7988.45796021777,7988.45796021777,7988.45796021777
1486,8121.08556191323,8121.08556191323,8121.08556191323,8121.08556191323,8121.08556191323
1487,8155.95496238503,8155.95496238503,8155.95496238503,8155.95496238503,8155.95496238503
1488,8201.91601029317,8201.91601029317,8201.91601029317,8201.91601029317,8201.91601029317
1489,8384.10383129041,8384.10383129041,8384.10383129041,8384.10383129041,8384.10383129041
1490,8470.04773534683,8470.04773534683,8470.04773534683,8470.04773534683,8470.04773534683
1491,8480.85728836879,8480.85728836879,8480.85728836879,8480.85728836879,8480.85728836879
1492,8349.34104652232,8349.34104652232,8349.34104652232,8349.34104652232,8349.34104652232
1493,8274.11671653324,8274.11671653324,8274.11671653324,8274.11671653324,8274.11671653324
1494,8408.88182317492,8408.88182317492,8408.88182317492,8408.88182317492,8408.88182317492
1495,8119.67481388743,8119.67481388743,8119.67481388743,8119.67481388743,8119.67481388743
1496,8059.79167083972,8059.79167083972,8059.79167083972,8059.79167083972,8059.79167083972
1497,8207.68427533735,8207.68427533735,8207.68427533735,8207.68427533735,8207.68427533735
1498,7795.55641973709,7795.55641973709,7795.55641973709,7795.55641973709,7795.55641973709
1499,7888.02530609742,7888.02530609742,7888.02530609742,7888.02530609742,7888.02530609742
1500,8155.87392525074,8155.87392525074,8155.87392525074,8155.87392525074,8155.87392525074
1501,7949.2911513017,7949.2911513017,7949.2911513017,7949.2911513017,7949.2911513017
1502,7660.2849587143,7660.2849587143,7660.2849587143,7660.2849587143,7660.2849587143
1503,7395.3449140973,7395.3449140973,7395.3449140973,7395.3449140973,7395.3449140973
1504,7541.20536783145,7541.20536783145,7541.20536783145,7541.20536783145,7541.20536783145
1505,7197.58679467392,7197.58679467392,7197.58679467392,7197.58679467392,7197.58679467392
1506,7592.37059700414,7592.37059700414,7592.37059700414,7592.37059700414,7592.37059700414
1507,7493.44106710304,7493.44106710304,7493.44106710304,7493.44106710304,7493.44106710304
1508,7780.59201229238,7780.59201229238,7780.59201229238,7780.59201229238,7780.59201229238
1509,7660.99989441831,7660.99989441831,7660.99989441831,7660.99989441831,7660.99989441831
1510,7803.38342878941,7803.38342878941,7803.38342878941,7803.38342878941,7803.38342878941
1511,7852.58242259248,7852.58242259248,7852.58242259248,7852.58242259248,7852.58242259248
1512,7906.73933096371,7906.73933096371,7906.73933096371,7906.73933096371,7906.73933096371
1513,7604.50639254644,7604.50639254644,7604.50639254644,7604.50639254644,7604.50639254644
1514,7681.98587688151,7681.98587688151,7681.98587688151,7681.98587688151,7681.98587688151
1515,7838.43734076121,7838.43734076121,7838.43734076121,7838.43734076121,7838.43734076121
1516,7734.91576870988,7734.91576870988,7734.91576870988,7734.91576870988,7734.91576870988
1517,7594.74250078085,7594.74250078085,7594.74250078085,7594.74250078085,7594.74250078085
1518,7547.22075701455,7547.22075701455,7547.22075701455,7547.22075701455,7547.22075701455
1519,7810.7240211194,7810.7240211194,7810.7240211194,7810.7240211194,7810.7240211194
1520,7724.80696223865,7724.80696223865,7724.80696223865,7724.80696223865,7724.80696223865
1521,7685.36213543774,7685.36213543774,7685.36213543774,7685.36213543774,7685.36213543774
1522,7866.83578386648,7866.83578386648,7866.83578386648,7866.83578386648,7866.83578386648
1523,8103.5324476548,8103.5324476548,8103.5324476548,8103.5324476548,8103.5324476548
1524,8245.20379191188,8245.20379191188,8245.20379191188,8245.20379191188,8245.20379191188
1525,8193.0431276396,8193.0431276396,8193.0431276396,8193.0431276396,8193.0431276396
1526,8173.75103701703,8173.75103701703,8173.75103701703,8173.75103701703,8173.75103701703
1527,8298.54951444482,8298.54951444482,8298.54951444482,8298.54951444482,8298.54951444482
1528,8304.7365301821,8304.7365301821,8304.7365301821,8304.7365301821,8304.7365301821
1529,8251.49404581095,8251.49404581095,8251.49404581095,8251.49404581095,8251.49404581095
1530,8328.01091304479,8328.01091304479,8328.01091304479,8328.01091304479,8328.01091304479
1531,8224.83366195842,8224.83366195842,8224.83366195842,8224.83366195842,8224.83366195842
1532,8377.70252153293,8377.70252153293,8377.70252153293,8377.70252153293,8377.70252153293
1533,8323.4153572547,8323.4153572547,8323.4153572547,8323.4153572547,8323.4153572547
1534,8164.64230117786,8164.64230117786,8164.64230117786,8164.64230117786,8164.64230117786
1535,8075.93493277663,8075.93493277663,8075.93493277663,8075.93493277663,8075.93493277663
1536,8213.28673937313,8213.28673937313,8213.28673937313,8213.28673937313,8213.28673937313
1537,8109.84890690403,8109.84890690403,8109.84890690403,8109.84890690403,8109.84890690403
1538,8259.32874133908,8259.32874133908,8259.32874133908,8259.32874133908,8259.32874133908
1539,8374.22970071351,8374.22970071351,8374.22970071351,8374.22970071351,8374.22970071351
1540,8321.0748638103,8321.0748638103,8321.0748638103,8321.0748638103,8321.0748638103
1541,8264.75589740886,8264.75589740886,8264.75589740886,8264.75589740886,8264.75589740886
1542,8286.60500367161,8286.60500367161,8286.60500367161,8286.60500367161,8286.60500367161
1543,8121.36486066227,8121.36486066227,8121.36486066227,8121.36486066227,8121.36486066227
1544,8022.73334243989,8022.73334243989,8022.73334243989,8022.73334243989,8022.73334243989
1545,7863.02003603672,7863.02003603672,7863.02003603672,7863.02003603672,7863.02003603672
1546,7859.22639038564,7859.22639038564,7859.22639038564,7859.22639038564,7859.22639038564
1547,7853.1876662098,7853.1876662098,7853.1876662098,7853.1876662098,7853.1876662098
1548,7939.97532742664,7939.97532742664,7939.97532742664,7939.97532742664,7939.97532742664
1549,7665.50054756669,7665.50054756669,7665.50054756669,7665.50054756669,7665.50054756669
1550,7718.92759667291,7718.92759667291,7718.92759667291,7718.92759667291,7718.92759667291
1551,7468.70876972423,7468.70876972423,7468.70876972423,7468.70876972423,7468.70876972423
1552,7503.00223244631,7503.00223244631,7503.00223244631,7503.00223244631,7503.00223244631
1553,7706.95742567313,7706.95742567313,7706.95742567313,7706.95742567313,7706.95742567313
1554,7644.71172484903,7644.71172484903,7644.71172484903,7644.71172484903,7644.71172484903
1555,7596.87454574289,7596.87454574289,7596.87454574289,7596.87454574289,7596.87454574289
1556,7690.00128388755,7690.00128388755,7690.00128388755,7690.00128388755,7690.00128388755
1557,7890.67855678209,7890.67855678209,7890.67855678209,7890.67855678209,7890.67855678209
1558,7850.00524380106,7850.00524380106,7850.00524380106,7850.00524380106,7850.00524380106
1559,8000.2723083235,8000.2723083235,8000.2723083235,8000.2723083235,8000.2723083235
1560,8033.20585140132,8033.20585140132,8033.20585140132,8033.20585140132,8033.20585140132
1561,8053.78491284223,8053.78491284223,8053.78491284223,8053.78491284223,8053.78491284223
1562,8019.88087014458,8019.88087014458,8019.88087014458,8019.88087014458,8019.88087014458
1563,8064.84742727559,8064.84742727559,8064.84742727559,8064.84742727559,8064.84742727559
1564,8025.76409784978,8025.76409784978,8025.76409784978,8025.76409784978,8025.76409784978
1565,8046.70968706302,8046.70968706302,8046.70968706302,8046.70968706302,8046.70968706302
1566,7908.53830495873,7908.53830495873,7908.53830495873,7908.53830495873,7908.53830495873
1567,8110.87476676248,8110.87476676248,8110.87476676248,8110.87476676248,8110.87476676248
1568,8101.669828062,8101.669828062,8101.669828062,8101.669828062,8101.669828062
1569,8092.62569714055,8092.62569714055,8092.62569714055,8092.62569714055,8092.62569714055
1570,8069.16269029307,8069.16269029307,8069.16269029307,8069.16269029307,8069.16269029307
1571,8190.75280094796,8190.75280094796,8190.75280094796,8190.75280094796,8190.75280094796
1572,8240.83913836828,8240.83913836828,8240.83913836828,8240.83913836828,8240.83913836828
1573,8334.38334267467,8334.38334267467,8334.38334267467,8334.38334267467,8334.38334267467
1574,8261.02075898104,8261.02075898104,8261.02075898104,8261.02075898104,8261.02075898104
1575,8221.5728813932,8221.5728813932,8221.5728813932,8221.5728813932,8221.5728813932
1576,8341.20582721368,8341.20582721368,8341.20582721368,8341.20582721368,8341.20582721368
1577,8268.32896045255,8268.32896045255,8268.32896045255,8268.32896045255,8268.32896045255
1578,8307.34243832535,8307.34243832535,8307.34243832535,8307.34243832535,8307.34243832535
1579,8393.88909852966,8393.88909852966,8393.88909852966,8393.88909852966,8393.88909852966
1580,8398.17754667187,8398.17754667187,8398.17754667187,8398.17754667187,8398.17754667187
1581,8510.61393474981,8510.61393474981,8510.61393474981,8510.61393474981,8510.61393474981
1582,8508.84549403925,8508.84549403925,8508.84549403925,8508.84549403925,8508.84549403925
1583,8657.39384256547,8657.39384256547,8657.39384256547,8657.39384256547,8657.39384256547
1584,8721.39712336672,8721.39712336672,8721.39712336672,8721.39712336672,8721.39712336672
1585,8681.21161239609,8681.21161239609,8681.21161239609,8681.21161239609,8681.21161239609
1586,8607.37256668074,8607.37256668074,8607.37256668074,8607.37256668074,8607.37256668074
1587,8675.76101279796,8675.76101279796,8675.76101279796,8675.76101279796,8675.76101279796
1588,8675.65493350189,8675.65493350189,8675.65493350189,8675.65493350189,8675.65493350189
1589,8612.67316052879,8612.67316052879,8612.67316052879,8612.67316052879,8612.67316052879
1590,8525.17591885922,8525.17591885922,8525.17591885922,8525.17591885922,8525.17591885922
1591,8628.16312200883,8628.16312200883,8628.16312200883,8628.16312200883,8628.16312200883
1592,8637.37091611214,8637.37091611214,8637.37091611214,8637.37091611214,8637.37091611214
1593,8622.18226134488,8622.18226134488,8622.18226134488,8622.18226134488,8622.18226134488
1594,8590.56540229003,8590.56540229003,8590.56540229003,8590.56540229003,8590.56540229003
1595,8496.99817602072,8496.99817602072,8496.99817602072,8496.99817602072,8496.99817602072
1596,8395.53684148157,8395.53684148157,8395.53684148157,8395.53684148157,8395.53684148157
1597,8348.04345627799,8348.04345627799,8348.04345627799,8348.04345627799,8348.04345627799
1598,8480.42191821752,8480.42191821752,8480.42191821752,8480.42191821752,8480.42191821752
1599,8638.09438449791,8638.09438449791,8638.09438449791,8638.09438449791,8638.09438449791
1600,8663.95672525696,8663.95672525696,8663.95672525696,8663.95672525696,8663.95672525696
1601,8749.52266631939,8749.52266631939,8749.52266631939,8749.52266631939,8749.52266631939
1602,8726.62215560758,8726.62215560758,8726.62215560758,8726.62215560758,8726.62215560758
1603,8593.51116507791,8593.51116507791,8593.51116507791,8593.51116507791,8593.51116507791
1604,8710.08290774159,8710.08290774159,8710.08290774159,8710.08290774159,8710.08290774159
1605,8816.68570119581,8816.68570119581,8816.68570119581,8816.68570119581,8816.68570119581
1606,8886.17448569309,8886.17448569309,8886.17448569309,8886.17448569309,8886.17448569309
1607,8898.58105910992,8898.58105910992,8898.58105910992,8898.58105910992,8898.58105910992
1608,8942.2695422901,8942.2695422901,8942.2695422901,8942.2695422901,8942.2695422901
1609,9021.81535074407,9021.81535074407,9021.81535074407,9021.81535074407,9021.81535074407
1610,9040.8372129296,9040.8372129296,9040.8372129296,9040.8372129296,9040.8372129296
1611,8990.15887129675,8990.15887129675,8990.15887129675,8990.15887129675,8990.15887129675
1612,8965.95327676656,8965.95327676656,8965.95327676656,8965.95327676656,8965.95327676656
1613,8861.84602499439,8861.84602499439,8861.84602499439,8861.84602499439,8861.84602499439
1614,8870.89738920963,8870.89738920963,8870.89738920963,8870.89738920963,8870.89738920963
1615,8849.58916940386,8849.58916940386,8849.58916940386,8849.58916940386,8849.58916940386
1616,8877.37882527149,8877.37882527149,8877.37882527149,8877.37882527149,8877.37882527149
1617,8829.4404866713,8829.4404866713,8829.4404866713,8829.4404866713,8829.4404866713
1618,8720.56601301259,8720.56601301259,8720.56601301259,8720.56601301259,8720.56601301259
1619,8642.46259929058,8642.46259929058,8642.46259929058,8642.46259929058,8642.46259929058
1620,8716.8200652913,8716.8200652913,8716.8200652913,8716.8200652913,8716.8200652913
1621,8789.63672324256,8789.63672324256,8789.63672324256,8789.63672324256,8789.63672324256
1622,8970.53459263718,8970.53459263718,8970.53459263718,8970.53459263718,8970.53459263718
1623,9025.83802588376,9025.83802588376,9025.83802588376,9025.83802588376,9025.83802588376
1624,9063.59794049833,9063.59794049833,9063.59794049833,9063.59794049833,9063.59794049833
1625,9026.64794304944,9026.64794304944,9026.64794304944,9026.64794304944,9026.64794304944
1626,9181.58413108116,9181.58413108116,9181.58413108116,9181.58413108116,9181.58413108116
1627,9228.95961832417,9228.95961832417,9228.95961832417,9228.95961832417,9228.95961832417
1628,9139.06890201599,9139.06890201599,9139.06890201599,9139.06890201599,9139.06890201599
1629,9131.82390573157,9131.82390573157,9131.82390573157,9131.82390573157,9131.82390573157
1630,9157.98112281799,9157.98112281799,9157.98112281799,9157.98112281799,9157.98112281799
1631,9209.93127350941,9209.93127350941,9209.93127350941,9209.93127350941,9209.93127350941
1632,9181.5188254008,9181.5188254008,9181.5188254008,9181.5188254008,9181.5188254008
1633,9111.58501152964,9111.58501152964,9111.58501152964,9111.58501152964,9111.58501152964
1634,9124.29605093425,9124.29605093425,9124.29605093425,9124.29605093425,9124.29605093425
