# IndexValue_NDXT, Volume_GOOGL,Volume_AAPL,CPI,High_GOOGL,High_AAPL
6.255155697893555953e+03,3.406070090024934709e+07,7.295257932313877344e+07,2.962809522042377921e+02,8.670569072491184670e+01,1.386671711009602745e+02
6.285393980892909894e+03,3.903005808943530172e+07,8.674570642645186186e+07,2.962790848580063425e+02,8.670569072491184670e+01,1.384561671052619261e+02
6.342013685443143913e+03,2.912360919799272344e+07,6.987312946681356430e+07,2.962807515109653878e+02,8.670569072491184670e+01,1.411258122094585019e+02
6.422899718555880099e+03,3.558475775353308767e+07,7.065853909285382926e+07,2.962824181639247740e+02,8.670569072491184670e+01,1.435495737057403289e+02
6.632123800083676542e+03,3.337362221277607977e+07,7.190230660907411575e+07,2.962840848168838193e+02,8.670569072491184670e+01,1.432386238768595206e+02
6.709854520600683827e+03,3.727247273044455796e+07,8.243059718983408809e+07,2.962857514698431487e+02,8.670569072491184670e+01,1.418282310392585543e+02
6.397269643293957415e+03,2.949037283992996067e+07,7.267804581292097270e+07,2.962874181228023076e+02,8.670569072491184670e+01,1.383745394737350694e+02
6.280030619016803030e+03,3.277369700667141750e+07,7.634579878411817551e+07,2.962890847757614665e+02,8.670569072491184670e+01,1.376763440545836943e+02
6.264701829495180391e+03,4.042990299013032764e+07,7.799441458852016926e+07,2.962907514287207391e+02,8.670569072491184670e+01,1.369675427298974455e+02
6.145856841828571305e+03,4.364521346945811808e+07,1.082709649912131429e+08,2.962924180816798980e+02,8.670569072491184670e+01,1.327916562734964145e+02
6.078323458460027723e+03,4.376072303832823038e+07,9.263519453612412512e+07,2.962940847346391706e+02,8.670569072491184670e+01,1.324399487581310382e+02
6.385320103345557982e+03,3.827639791766014695e+07,8.804138278763270378e+07,2.962957513875983295e+02,8.670569072491184670e+01,1.378301303187544988e+02
6.263852571651635117e+03,3.449900067134453356e+07,8.377160197110760212e+07,2.962974180405575453e+02,8.670569072491184670e+01,1.333985251342364791e+02
6.243505872145886315e+03,4.143671133274409920e+07,1.050665599456435442e+08,2.962990846935167610e+02,8.670569072491184670e+01,1.354918640187262611e+02
6.572887053232563630e+03,3.798028531929172575e+07,8.652839022953446209e+07,2.963007513464759199e+02,8.670569072491184670e+01,1.412332916789682145e+02
6.910983379764504207e+03,3.091534493217721581e+07,7.979837506342437863e+07,2.963024179994351925e+02,8.670569072491184670e+01,1.486602518350032653e+02
7.095450857112153244e+03,2.984573999508635700e+07,6.979123607533454895e+07,2.963040846523943515e+02,8.670569072491184670e+01,1.498194791220535649e+02
7.192059094010533045e+03,3.192682239691486210e+07,7.808578021294017136e+07,2.963057513053535672e+02,8.670569072491184670e+01,1.486584355530798689e+02
7.039463884176792817e+03,3.261901800104684755e+07,7.540048422638200223e+07,2.963074179583128398e+02,8.670569072491184670e+01,1.485557362575990794e+02
7.074652263209462944e+03,2.845880301790702343e+07,8.609951463110628724e+07,2.963090846112719419e+02,8.670569072491184670e+01,1.481091778048214564e+02
7.260691649166731622e+03,3.578672067940258980e+07,7.561697329296332598e+07,2.963107512642312145e+02,8.670569072491184670e+01,1.516164005162782473e+02
7.008959085236171632e+03,3.515833163019469380e+07,7.814696021895119548e+07,2.963124179171903734e+02,8.670569072491184670e+01,1.514981008946468251e+02
7.033285939428880738e+03,4.263112445962917805e+07,9.050590740051873028e+07,2.959618769765220350e+02,8.670569072491184670e+01,1.506034102561287114e+02
7.138447358177604656e+03,3.635372985893216729e+07,8.381931707871301472e+07,2.957862198846359547e+02,8.670569072491184670e+01,1.497032286230915190e+02
6.885870584692608645e+03,3.780802318176355213e+07,8.381850603845444322e+07,2.956105627927497608e+02,8.670569072491184670e+01,1.436764539081764269e+02
6.625441070127733838e+03,3.657010638428095728e+07,8.722238009953917563e+07,2.954349057008638511e+02,8.670569072491184670e+01,1.416270424459117123e+02
6.453976333215149680e+03,5.766932683496682346e+07,9.340715733818951249e+07,2.952592486089776003e+02,8.670569072491184670e+01,1.422188987871803079e+02
6.618140181275139184e+03,3.630383036732222140e+07,1.010865582538504004e+08,2.950835915170914632e+02,8.670569072491184670e+01,1.434835256136167345e+02
6.637593439848430535e+03,4.595916772608592361e+07,1.138265810970072746e+08,2.949079344252054966e+02,8.670569072491184670e+01,1.401829948180246390e+02
6.551967141148422343e+03,3.451041857971201092e+07,1.139208421141890585e+08,2.947322773333193027e+02,8.670569072491184670e+01,1.418149000065552059e+02
6.463041815781900368e+03,3.807858222797231376e+07,1.029931729408737570e+08,2.945566202414333361e+02,8.670569072491184670e+01,1.481698180434846392e+02
6.839260806230153321e+03,2.631082703979285061e+07,8.619921360566116869e+07,2.943809631495470285e+02,8.670569072491184670e+01,1.498557548894165734e+02
6.648402200331107451e+03,3.018505910657022893e+07,9.051420902099376917e+07,2.942053060576610619e+02,8.670569072491184670e+01,1.469068061848917637e+02
6.825404680500546419e+03,3.286488429316176102e+07,1.041479898536281735e+08,2.940296489657749248e+02,8.670569072491184670e+01,1.482514828753335792e+02
6.469595727891020033e+03,4.421417419683729112e+07,1.422433459725727737e+08,2.938539918738887877e+02,8.670569072491184670e+01,1.462466327510027781e+02
6.395899869074160961e+03,3.553162386404833198e+07,1.232176077540137619e+08,2.936783347820027075e+02,8.670569072491184670e+01,1.565215352413131313e+02
6.593098494444699099e+03,4.146298169144158810e+07,1.120479789105689824e+08,2.935026776901166841e+02,8.670569072491184670e+01,1.562692378227107781e+02
6.573969833505612769e+03,3.727065875245651603e+07,1.185778418405144215e+08,2.933270205982304901e+02,8.670569072491184670e+01,1.557883151551362459e+02
6.770616784222018396e+03,3.887485822505306453e+07,1.091598291115692705e+08,2.931513635063444667e+02,8.670569072491184670e+01,1.599950803436294677e+02
7.086175729642327497e+03,4.023710138116570562e+07,1.152397149398098290e+08,2.929757064144582728e+02,8.670569072491184670e+01,1.644115946925128355e+02
7.429316294392014242e+03,4.248707410422768444e+07,1.084226572919916064e+08,2.928000493225721925e+02,8.670569072491184670e+01,1.664690507984183228e+02
7.251806866310366786e+03,3.042627091782093048e+07,9.852311365449312329e+07,2.926243922306861691e+02,8.670569072491184670e+01,1.599809272980637331e+02
7.243448229007783084e+03,3.751668427831650525e+07,1.166390982120168507e+08,2.924487351388000320e+02,8.670569072491184670e+01,1.582224402808679997e+02
7.091135154549001527e+03,3.820817227693795413e+07,1.195699157306559086e+08,2.922730780469138949e+02,8.670569072491184670e+01,1.672006243174033102e+02
7.457576955216592069e+03,4.445146028721784055e+07,1.167461235312128812e+08,2.920974209550278715e+02,8.670569072491184670e+01,1.640497856392442202e+02
7.124321179102187671e+03,6.468496192874949425e+07,9.680270748595550656e+07,2.919217638631416776e+02,8.670569072491184670e+01,1.592240229874943509e+02
7.180998442474645344e+03,5.651414220304485410e+07,9.973308730119597912e+07,2.917461067712555973e+02,8.670569072491184670e+01,1.627260631382849851e+02
7.377911420744503630e+03,4.689709973427602649e+07,9.712897683287443221e+07,2.915704496793695739e+02,8.670569072491184670e+01,1.633908874345989943e+02
7.309494981015591293e+03,5.039499917159519345e+07,9.140888218437923491e+07,2.913947925874834368e+02,8.670569072491184670e+01,1.683842020129999923e+02
7.381776777527260492e+03,3.946021595277888328e+07,9.132330069842350483e+07,2.912191354955972997e+02,8.670569072491184670e+01,1.714956052118521370e+02
7.694908325023377984e+03,3.738458582902090997e+07,8.304991556349556148e+07,2.910434784037111626e+02,8.670569072491184670e+01,1.685074061305112139e+02
7.728498307992531409e+03,2.841439971564782038e+07,7.994214296212938428e+07,2.908678213118251961e+02,8.670569072491184670e+01,1.679666156133637287e+02
7.601972377250744103e+03,2.738859356157964841e+07,7.934765453509159386e+07,2.906921642199389453e+02,8.670569072491184670e+01,1.663911245245933515e+02
7.592036975082070057e+03,3.234240920202735811e+07,8.022088135335054994e+07,2.905165071280529219e+02,8.670569072491184670e+01,1.717641361550964803e+02
7.802377900032030084e+03,2.879721776307446510e+07,7.670545844928164780e+07,2.903408500361667848e+02,8.670569072491184670e+01,1.709555854552619110e+02
7.710452643459483625e+03,3.651992894436106086e+07,8.184677957006169856e+07,2.901651929442807614e+02,8.670569072491184670e+01,1.697697370964872334e+02
7.699067088474498632e+03,3.747744990511058271e+07,7.612022362504780293e+07,2.899895358523946243e+02,8.670569072491184670e+01,1.687934676306410609e+02
7.866159964060203492e+03,2.864199899830580875e+07,7.873013994152089953e+07,2.898138787605084872e+02,8.670569072491184670e+01,1.722023203391455013e+02
8.025472858789653401e+03,3.150466566899125278e+07,7.795862530141584575e+07,2.896382216686223501e+02,8.670569072491184670e+01,1.735922895688414087e+02
7.979757163570870034e+03,3.130388374469707161e+07,8.492091563064754009e+07,2.894625645767363267e+02,8.670569072491184670e+01,1.734618594036583659e+02
8.175050570455812704e+03,2.572436173375816643e+07,7.623938896948859096e+07,2.892869074848502464e+02,8.670569072491184670e+01,1.786706569239560736e+02
8.430592431609213236e+03,3.165988666102231294e+07,7.946061197990407050e+07,2.891112503929641093e+02,8.670569072491184670e+01,1.785240392226090194e+02
8.278644955142244726e+03,2.946692168662275001e+07,7.949837831492803991e+07,2.889355933010780291e+02,8.670569072491184670e+01,1.745188267966445324e+02
8.239678557782332064e+03,3.698158276490480453e+07,9.338476339947478473e+07,2.889702295296067973e+02,8.670569072491184670e+01,1.782685933799894542e+02
8.416669749375138053e+03,2.667108945249450207e+07,8.729371607859380543e+07,2.889004474948364987e+02,8.670569072491184670e+01,1.797474674420572285e+02
8.590519996451777843e+03,3.299061675237584859e+07,9.402685193236045539e+07,2.888306654600662569e+02,8.670569072491184670e+01,1.791099004903933860e+02
8.453340099528941209e+03,3.316134217895174399e+07,8.782867930214092135e+07,2.887608834252958445e+02,8.670569072491184670e+01,1.751571845525464823e+02
8.348915020154669037e+03,2.941781015933908522e+07,8.409110853649494052e+07,2.886911013905256027e+02,8.670569072491184670e+01,1.752079547206467112e+02
8.367524314754171428e+03,2.961496415392073989e+07,8.757525220552067459e+07,2.886213193557552472e+02,8.670569072491184670e+01,1.743027253596996502e+02
8.174541308413619845e+03,3.128641487576951087e+07,9.354362717736904323e+07,2.885515373209848917e+02,8.670569072491184670e+01,1.725858597596291872e+02
8.313261677521835736e+03,3.477730028789713234e+07,8.420308283776482940e+07,2.884817552862145362e+02,8.670569072491184670e+01,1.687916024379816804e+02
8.165167196244194201e+03,2.865312601800032705e+07,9.388558851486577094e+07,2.884119732514444649e+02,8.670569072491184670e+01,1.661542747744941835e+02
8.136348483277295600e+03,3.934989038562580198e+07,1.075007821029666215e+08,2.883421912166738821e+02,8.670569072491184670e+01,1.646898702312174692e+02
7.950468079278743971e+03,2.986532053818938136e+07,8.218504393993549049e+07,2.882724091819036403e+02,8.670569072491184670e+01,1.605746087255567147e+02
7.845541322156592287e+03,3.579648610098287463e+07,9.709945735327112675e+07,2.882026271471332848e+02,8.670569072491184670e+01,1.597524003732142148e+02
7.385790033950313955e+03,3.340733458684846014e+07,9.155752253242406249e+07,2.881328451123630430e+02,8.670569072491184670e+01,1.552858701270928918e+02
7.240048371586905887e+03,3.868465164228504151e+07,1.002812747958594114e+08,2.880630630775926306e+02,8.670569072491184670e+01,1.543398153376776634e+02
7.423192777888534692e+03,3.201690076439502835e+07,9.372120822957374156e+07,2.879932810428224457e+02,8.670569072491184670e+01,1.596843041898007982e+02
7.753205830389726543e+03,3.066657251130003855e+07,1.013195314435681552e+08,2.879234990080519765e+02,8.670569072491184670e+01,1.602357601237216898e+02
7.859954132947406833e+03,3.403143039976135641e+07,9.085585845441995561e+07,2.878537169732816778e+02,8.670569072491184670e+01,1.639194396484411413e+02
7.572450888583963206e+03,3.712482364664078504e+07,1.156996995217069387e+08,2.877839349385114360e+02,8.670569072491184670e+01,1.626681699612888679e+02
7.467762996427609323e+03,4.057882417522241920e+07,9.348186016481587291e+07,2.877141529037410237e+02,8.670569072491184670e+01,1.651067894264351423e+02
7.873868972743008271e+03,3.456212500368308276e+07,9.091012455547796190e+07,2.876443708689708387e+02,8.670569072491184670e+01,1.655861948072678160e+02
8.095134273528638005e+03,3.089664678430139273e+07,8.454918747236755490e+07,2.875745888342003127e+02,8.670569072491184670e+01,1.694448539209956834e+02
8.225941185183919515e+03,2.833708519246521592e+07,8.751833087671093643e+07,2.875048067994302414e+02,8.670569072491184670e+01,1.669105438382989632e+02
8.098268333392086788e+03,2.832448226467620954e+07,8.575944725771041214e+07,2.874350247646597154e+02,8.670569072491184670e+01,1.664373732222064177e+02
8.221735873561370681e+03,3.458731287925111502e+07,9.507407061388674378e+07,2.871078562653515291e+02,8.670569072491184670e+01,1.654614283673394084e+02
8.238694293559883590e+03,3.424218067929788679e+07,9.084894559008352458e+07,2.869084894839993467e+02,8.670569072491184670e+01,1.652549833524697362e+02
8.187328100607810484e+03,4.636473485925166309e+07,1.188948433503881842e+08,2.867091227026473916e+02,8.670569072491184670e+01,1.624045074451371988e+02
7.775130721557090510e+03,3.534508928820540011e+07,8.964853163161748648e+07,2.865097559212955503e+02,8.670569072491184670e+01,1.665567648517368298e+02
7.961318887363533577e+03,4.309558895185326785e+07,9.188872483399431407e+07,2.863103891399432541e+02,8.670569072491184670e+01,1.668406497297519877e+02
7.996249000831054218e+03,4.019202533662526309e+07,8.586329088810759783e+07,2.861110223585914696e+02,8.670569072491184670e+01,1.709519385153748487e+02
8.184591048001760100e+03,3.748244302695331722e+07,8.029776006664855778e+07,2.859116555772394577e+02,8.670569072491184670e+01,1.716623014668217877e+02
8.425156940278426191e+03,2.849781290126276761e+07,7.314141842544499040e+07,2.857122887958872752e+02,8.670569072491184670e+01,1.735414374775078841e+02
8.542646055332757896e+03,3.094998438318243995e+07,7.858975871507111192e+07,2.855129220145353770e+02,8.670569072491184670e+01,1.730200543840915657e+02
8.183662097112357515e+03,3.453622032547448575e+07,8.599379348970212042e+07,2.853135552331832514e+02,8.670569072491184670e+01,1.690732450479886211e+02
8.190349180202121715e+03,3.846115010853987932e+07,9.465585057111383975e+07,2.851141884518314100e+02,8.670569072491184670e+01,1.734646787480041041e+02
8.519768770620259602e+03,3.696627423918487877e+07,8.813860893612331152e+07,2.849148216704792844e+02,8.670569072491184670e+01,1.758303228785026420e+02
8.793462186009010111e+03,3.850654883060383797e+07,7.788884294716921449e+07,2.847154548891272725e+02,8.670569072491184670e+01,1.767717440226324754e+02
8.499374352851393269e+03,4.422553362321901321e+07,7.900572245850181580e+07,2.845160881077753174e+02,8.670569072491184670e+01,1.748510580392076292e+02
8.360784294663950277e+03,4.577601279339639097e+07,7.878900123248685896e+07,2.843167213264232487e+02,8.670569072491184670e+01,1.738480148697326797e+02
8.420258725392457563e+03,4.984899965280927718e+07,8.203307280829863250e+07,2.841173545450712368e+02,8.670569072491184670e+01,1.744596637768026426e+02
8.314519330232875291e+03,5.770224236771398783e+07,8.672271250202882290e+07,2.839179877637192817e+02,8.670569072491184670e+01,1.763988611410924818e+02
8.653778188621850859e+03,8.621439464365522563e+07,8.577257353850857913e+07,2.837186209823672129e+02,8.670569072491184670e+01,1.754962162097675389e+02
8.632079667680813145e+03,5.808647974563390017e+07,8.610196384259586036e+07,2.835192542010152579e+02,8.670569072491184670e+01,1.748612762312145605e+02
8.469835086197434066e+03,4.536791317413522303e+07,1.015429124780626446e+08,2.834834895632829443e+02,8.670569072491184670e+01,1.752502758297409571e+02
8.113872638154156448e+03,3.771117710702319443e+07,1.356473348855770528e+08,2.833664905255466806e+02,8.670569072491184670e+01,1.696470654573499246e+02
7.875535304706392708e+03,3.659764263011784852e+07,1.070676256726221144e+08,2.832494914878101326e+02,8.670569072491184670e+01,1.631168235553323029e+02
7.984181148378451326e+03,4.213519831180578470e+07,1.038475302723469734e+08,2.831324924500738121e+02,8.670569072491184670e+01,1.649077222060236636e+02
8.065532425628979581e+03,4.213049988539718091e+07,1.076574530971529186e+08,2.830154934123374346e+02,8.670569072491184670e+01,1.627178138004359198e+02
8.358794608968439206e+03,6.045916882446070760e+07,1.332301828939473778e+08,2.828984943746010003e+02,8.670569072491184670e+01,1.620665270278685171e+02
8.288225871722395823e+03,4.856838819986613840e+07,1.116977991947868317e+08,2.827814953368644524e+02,8.670569072491184670e+01,1.666788366691204715e+02
8.435389061378293263e+03,3.691509108318642527e+07,1.021945044389809370e+08,2.826644962991282455e+02,8.670569072491184670e+01,1.702238584448805341e+02
8.615935231182593270e+03,3.643984030133316666e+07,1.015850827821502388e+08,2.825474972613916975e+02,8.670569072491184670e+01,1.711072655523669255e+02
8.714872963092364444e+03,3.585419394207750261e+07,1.006764473221461326e+08,2.824304982236553201e+02,8.670569072491184670e+01,1.722918037055575837e+02
8.894932430555112660e+03,3.154445007425584644e+07,8.968402336746862531e+07,2.823134991859189995e+02,8.670569072491184670e+01,1.739713472637308200e+02
8.905329823784102700e+03,3.391760366471184045e+07,9.374910936577023566e+07,2.821965001481825084e+02,8.670569072491184670e+01,1.772103054521546994e+02
9.064936512335767475e+03,2.974866532414246723e+07,8.649576736933211982e+07,2.820795011104460173e+02,8.670569072491184670e+01,1.769218729650680757e+02
9.132157828491821419e+03,3.336022516421239451e+07,8.673717391192840040e+07,2.819625020727097535e+02,8.670569072491184670e+01,1.746654432372490078e+02
8.985357371710200823e+03,4.117504422397053987e+07,1.001532183535330445e+08,2.818455030349733192e+02,8.670569072491184670e+01,1.725221973935786082e+02
8.913661119694275840e+03,3.363791191055773199e+07,8.780715862269310653e+07,2.817285039972368281e+02,8.670569072491184670e+01,1.746263918023252586e+02
9.108173181736245169e+03,3.822792204254617542e+07,9.356518721717239916e+07,2.816115049595005075e+02,8.670569072491184670e+01,1.750929856821692852e+02
9.060942993084521731e+03,4.486553003713507205e+07,9.229332375440827012e+07,2.814945059217640164e+02,8.670569072491184670e+01,1.805721814744748599e+02
9.418678136804397582e+03,3.242003959792983904e+07,9.461804652124619484e+07,2.813775068840276390e+02,8.670569072491184670e+01,1.833374059920107584e+02
9.538281991007686884e+03,3.433112395499628782e+07,9.690539466015040874e+07,2.812605078462912616e+02,8.670569072491184670e+01,1.827730540445168401e+02
9.588012540795885798e+03,2.635644979094306752e+07,7.760149208914700150e+07,2.811435088085548273e+02,8.670569072491184670e+01,1.784875693093042912e+02
9.604768517128533858e+03,2.710997066188481450e+07,7.406026651175081730e+07,2.810265097708183930e+02,8.670569072491184670e+01,1.809557577729705713e+02
9.628435851131500385e+03,2.488233052950223535e+07,7.593666920610235631e+07,2.809095107330820724e+02,8.670569072491184670e+01,1.809014163111692142e+02
9.623869732568091422e+03,2.357716653273170441e+07,8.270345700814539194e+07,2.807925116953455813e+02,8.670569072491184670e+01,1.812357629260015415e+02
9.757264035162832442e+03,2.368391931074796990e+07,8.000715312190712988e+07,2.806755126576091470e+02,8.670569072491184670e+01,1.799849895472308674e+02
9.558680428980867873e+03,2.844366097428220510e+07,7.785258157444342971e+07,2.805585136198728264e+02,8.670569072491184670e+01,1.767393968932837538e+02
9.518827929705663337e+03,2.876424372249167040e+07,8.821346624783419073e+07,2.804415145821363353e+02,8.670569072491184670e+01,1.760777563164338630e+02
9.454630799048287372e+03,3.408954249973235279e+07,8.755109338017824292e+07,2.803245155443999579e+02,8.670569072491184670e+01,1.726433268368043059e+02
9.138100514210580513e+03,3.014237684561830759e+07,9.482541933705025911e+07,2.802075165066635805e+02,8.670569072491184670e+01,1.702953075440911164e+02
9.227914951535767614e+03,4.359999138440880179e+07,1.437569096490636468e+08,2.800905174689271462e+02,8.670569072491184670e+01,1.741953993209799023e+02
9.234751994404010475e+03,3.399885941150770336e+07,1.218286010970862806e+08,2.799735184311907119e+02,8.670569072491184670e+01,1.819440794560192103e+02
9.469690219877073105e+03,3.570114047949142009e+07,1.159995690029128641e+08,2.798565193934543345e+02,8.670569072491184670e+01,1.787138780491603143e+02
9.269811246774479514e+03,3.675594591198286414e+07,1.223366627512548268e+08,2.797395203557179002e+02,8.670569072491184670e+01,1.775615515098104993e+02
9.345051454951017149e+03,3.361514742775914073e+07,1.306420089889300764e+08,2.796225213179815228e+02,8.670569072491184670e+01,1.829676162733416334e+02
9.452748801612078751e+03,2.956896458980407193e+07,1.105650986666342020e+08,2.795055222802450885e+02,8.670569072491184670e+01,1.792127043165712053e+02
9.487874261734847096e+03,2.941811978037144244e+07,1.140609618963849694e+08,2.793885232425086542e+02,8.670569072491184670e+01,1.761904948077740869e+02
9.595865347295253741e+03,2.836071372283015400e+07,1.160374523541423678e+08,2.792715242047722768e+02,8.670569072491184670e+01,1.759960619079988646e+02
9.649162127755134861e+03,3.099185062849071622e+07,1.201578589922029376e+08,2.791545251670358994e+02,8.670569072491184670e+01,1.714869188292406932e+02
9.253431591417163872e+03,3.085426672164822742e+07,1.100169025669121295e+08,2.790375261292994651e+02,8.670569072491184670e+01,1.674744928001322251e+02
9.220129181205844361e+03,3.938193357666628063e+07,1.161798300744543523e+08,2.789205270915629740e+02,8.670569072491184670e+01,1.644467855401083796e+02
9.379592405111226981e+03,3.209518538264080510e+07,1.240732624806417078e+08,2.788035280538267102e+02,8.670569072491184670e+01,1.645137337296451676e+02
9.311525250968861656e+03,3.667499525844704360e+07,1.328323170070992708e+08,2.786865290160901623e+02,8.670569072491184670e+01,1.712612916886513972e+02
9.439384428904300876e+03,3.895394636398502439e+07,1.437874191777037978e+08,2.787211450852526582e+02,8.670569072491184670e+01,1.644016440925515781e+02
9.631100463604876495e+03,3.296729487430474907e+07,1.000679515588465482e+08,2.786804787530478507e+02,8.670569072491184670e+01,1.606898062529364779e+02
9.394832952393355299e+03,3.173998021864045784e+07,9.451674921387666464e+07,2.786398124208432137e+02,8.670569072491184670e+01,1.608716692357683087e+02
9.537426681372518942e+03,2.561055138542202860e+07,8.802401033671599627e+07,2.785991460886385198e+02,8.670569072491184670e+01,1.625538889949681902e+02
9.524916476577865978e+03,3.086269076048315316e+07,1.009187600782558024e+08,2.785584797564339397e+02,8.670569072491184670e+01,1.612922276736812535e+02
9.603315538702514459e+03,3.258258872183026001e+07,1.108125367597306967e+08,2.785178134242290753e+02,8.670569072491184670e+01,1.660673615733829251e+02
9.830455578966451867e+03,3.423716508729374409e+07,1.152879013940068185e+08,2.784771470920246088e+02,8.670569072491184670e+01,1.607418471688174577e+02
9.876773291553907256e+03,3.470921735745550692e+07,1.228000064137706161e+08,2.784364807598198581e+02,8.670569072491184670e+01,1.585262779303797913e+02
9.803569188515313726e+03,2.570229250023246929e+07,9.762820695835834742e+07,2.783958144276150506e+02,8.670569072491184670e+01,1.542619596102078390e+02
9.903988532426246820e+03,2.519458528078230843e+07,7.740405037528556585e+07,2.783551480954105273e+02,8.670569072491184670e+01,1.514779271851431020e+02
9.713972113043439094e+03,2.769937824094323814e+07,7.620238475142154098e+07,2.783144817632057766e+02,8.670569072491184670e+01,1.523601898720608858e+02
9.801277389616414439e+03,2.734328389916412532e+07,7.815166541796353459e+07,2.782738154310011396e+02,8.670569072491184670e+01,1.499234134896729245e+02
9.645314859727477597e+03,2.430884553037068248e+07,6.499456035090646148e+07,2.782331490987963889e+02,8.670569072491184670e+01,1.491652621848068634e+02
9.509575700828245317e+03,3.100919500837675855e+07,8.003213884337605536e+07,2.781924827665918087e+02,8.670569072491184670e+01,1.505726840482280409e+02
9.758190651535005600e+03,2.426253579435906932e+07,7.167251652036453784e+07,2.781518164343870581e+02,8.670569072491184670e+01,1.516822726836997788e+02
9.773476178922157487e+03,2.686841340137679875e+07,6.973807978150521219e+07,2.781111501021823642e+02,8.670569072491184670e+01,1.511680271892374776e+02
9.629829239647220675e+03,3.418668129822126031e+07,7.153621007522368431e+07,2.780704837699776704e+02,8.670569072491184670e+01,1.522275828961081174e+02
9.688501071220958693e+03,3.647154122464822978e+07,6.828881719207799435e+07,2.780298174377730902e+02,8.670569072491184670e+01,1.527929037664615066e+02
9.470549562645108381e+03,3.119603536183606088e+07,6.330095441251085699e+07,2.779891511055683395e+02,8.670569072491184670e+01,1.518365261256851113e+02
9.392515183144023467e+03,3.432277824826194346e+07,7.275032686958065629e+07,2.779484847733636457e+02,8.670569072491184670e+01,1.511982381706944238e+02
9.378552590058578062e+03,4.095706817426744103e+07,7.410711569968524575e+07,2.779078184411590087e+02,8.670569072491184670e+01,1.496741409738214088e+02
9.309446571184776985e+03,3.853760136945965886e+07,1.024666139826884866e+08,2.778193881482657162e+02,8.670569072491184670e+01,1.503188295492394104e+02
9.210256460466227509e+03,3.461745762378615141e+07,9.031749707730844617e+07,2.777546743947924597e+02,8.670569072491184670e+01,1.532797626885492832e+02
9.140489257708311925e+03,6.337373997938141972e+07,6.923168944696515799e+07,2.776899606413190895e+02,8.670569072491184670e+01,1.490284855092497196e+02
9.170458176646794527e+03,4.362252053270433843e+07,7.150470116613760591e+07,2.776252468878459467e+02,8.670569072491184670e+01,1.513465945712842711e+02
9.205699391455644218e+03,3.945107167894925922e+07,6.570736509449176490e+07,2.775605331343725197e+02,8.670569072491184670e+01,1.492567205915486852e+02
9.148946293866356427e+03,4.501640663808639348e+07,6.794220817524151504e+07,2.774958193808995475e+02,8.670569072491184670e+01,1.501017120768602240e+02
9.210028647821729464e+03,3.197464773538159579e+07,7.219221668493108451e+07,2.774311056274261773e+02,8.670569072491184670e+01,1.494789064177332421e+02
9.091469206724777905e+03,2.776093906050385162e+07,7.035975632600590587e+07,2.773663918739528071e+02,8.670569072491184670e+01,1.500520209836849972e+02
9.117352128945844015e+03,2.477512940277980268e+07,7.910814852411749959e+07,2.773016781204797212e+02,8.670569072491184670e+01,1.490582600495265808e+02
9.063788294718033285e+03,2.673057287345912308e+07,8.292537286916400492e+07,2.772369643670064079e+02,8.670569072491184670e+01,1.463600643090483118e+02
8.941944297212829042e+03,3.123771001664156094e+07,7.117612219579300284e+07,2.771722506135331514e+02,8.670569072491184670e+01,1.448563816332229521e+02
8.899400709842439028e+03,3.148036689927588403e+07,7.348566551662351191e+07,2.771075368600599518e+02,8.670569072491184670e+01,1.440512543695222405e+02
8.753695753352549218e+03,2.857816843828026950e+07,7.793365775680938363e+07,2.770428231065867521e+02,8.670569072491184670e+01,1.410174237878775330e+02
8.551734291027541985e+03,3.432362928038721532e+07,7.495093722345435619e+07,2.769781093531132683e+02,8.670569072491184670e+01,1.433891505177938370e+02
8.582874907083394646e+03,2.232034751449037343e+07,7.142011665947051346e+07,2.769133955996401824e+02,8.670569072491184670e+01,1.451146512594301043e+02
8.617876419725591404e+03,3.129365979897070304e+07,6.913170568460752070e+07,2.768486818461669259e+02,8.670569072491184670e+01,1.441553022992690671e+02
8.658528081682758057e+03,2.632958533702647686e+07,7.014930524796061218e+07,2.767839680926937262e+02,8.670569072491184670e+01,1.439691858036848089e+02
8.565250264044687356e+03,2.857983770901396498e+07,8.131434053636005521e+07,2.767192543392203561e+02,8.670569072491184670e+01,1.418943894988797751e+02
8.521044272343588091e+03,3.398007689533959329e+07,7.966169045629915595e+07,2.766545405857471565e+02,8.670569072491184670e+01,1.426054570107511381e+02
8.407793091370152979e+03,4.187872270672927797e+07,8.974683585279440880e+07,2.765898268322738431e+02,8.670569072491184670e+01,1.421363555041942561e+02
8.650431438537543727e+03,3.418724171005697548e+07,8.828724412690024078e+07,2.765251130788007004e+02,8.670569072491184670e+01,1.427713757785666360e+02
8.655919051480281269e+03,3.803564160790061206e+07,8.590569483499981463e+07,2.763733837929837023e+02,8.670569072491184670e+01,1.446317595250381203e+02
8.635744658792544215e+03,3.041373785486449674e+07,7.771743611767780781e+07,2.762648608760113120e+02,8.670569072491184670e+01,1.445935253689964952e+02
8.695241577313878224e+03,4.256732212707128376e+07,9.753499519369079173e+07,2.761563379590388649e+02,8.670569072491184670e+01,1.445926744047512500e+02
9.068358619489306875e+03,2.729825957611015439e+07,7.830209112498451769e+07,2.760478150420664747e+02,8.670569072491184670e+01,1.459479288269808137e+02
